family,space,layer,condition,kind,pos_bucket,mean,lo,hi,n_prompts
base,suca,8,genuine,raw,10,0.904209703207016,0.8166179656982422,0.9918014407157898,2
base,suca,8,genuine,raw,20,0.7404668629169464,0.5623515844345093,0.9185821413993835,2
base,suca,8,genuine,raw,30,0.6760885119438171,0.5901781916618347,0.7619988322257996,2
base,suca,8,genuine,raw,40,0.5817553102970123,0.5653384327888489,0.5981721878051758,2
base,suca,8,genuine,raw,50,0.5154620558023453,0.45969143509864807,0.5712326765060425,2
base,suca,8,genuine,raw,60,0.7420031428337097,0.6031254529953003,0.8808808326721191,2
base,suca,8,genuine,raw,70,0.8595287203788757,0.8595287203788757,0.8595287203788757,1
base,suca,8,genuine,raw,80,0.6068044900894165,0.6068044900894165,0.6068044900894165,1
base,suca,8,genuine,raw,90,0.5070528984069824,0.5070528984069824,0.5070528984069824,1
base,suca,8,genuine,raw_system,0,0.00010749693410616601,1.3762577509623952e-05,0.00020123129070270807,2
base,suca,8,genuine,raw_system,10,4.972835085936822e-06,1.7950042092707008e-06,8.150665962602943e-06,2
base,suca,8,genuine,raw_system,20,3.313248421932258e-05,7.556657806162548e-07,6.55093026580289e-05,2
base,suca,8,genuine,raw_system,30,3.864387599605834e-05,2.8642903998843394e-05,4.864484799327329e-05,2
base,suca,8,genuine,raw_system,40,2.9809777970513096e-05,1.378132128593279e-05,4.58382346550934e-05,2
base,suca,8,genuine,raw_system,50,5.0942344387294725e-05,3.075756103498861e-05,7.112712773960084e-05,2
base,suca,8,genuine,raw_system,60,7.654623374264702e-06,5.704721957044967e-07,1.4738774552824907e-05,2
base,suca,8,genuine,raw_system,70,4.237111170368735e-06,4.237111170368735e-06,4.237111170368735e-06,1
base,suca,8,genuine,raw_system,80,0.00013868125097360462,0.00013868125097360462,0.00013868125097360462,1
base,suca,8,genuine,raw_system,90,0.00015614058065693825,0.00015614058065693825,0.00015614058065693825,1
base,suca,8,genuine,raw_user,0,0.1463068202137947,0.021770700812339783,0.27084293961524963,2
base,suca,8,genuine,raw_user,10,0.08587307728157612,8.573071681894362e-06,0.17173758149147034,2
base,suca,8,genuine,raw_user,20,0.0014149750059004873,0.0003459315630607307,0.002484018448740244,2
base,suca,8,genuine,raw_user,30,0.001941379436175339,0.00027529578073881567,0.003607463091611862,2
base,suca,8,genuine,raw_user,40,0.0017810594636102905,4.0624825487611815e-05,0.0035214941017329693,2
base,suca,8,genuine,raw_user,50,0.0035480240658216644,7.241420826176181e-05,0.007023633923381567,2
base,suca,8,genuine,raw_user,60,0.0021736167201424905,2.2564674964087317e-06,0.004344976972788572,2
base,suca,8,genuine,raw_user,70,0.0010081662330776453,0.0010081662330776453,0.0010081662330776453,1
base,suca,8,genuine,raw_user,80,0.0022928225807845592,0.0022928225807845592,0.0022928225807845592,1
base,suca,8,genuine,raw_user,90,0.0021626376546919346,0.0021626376546919346,0.0021626376546919346,1
base,suca,8,genuine,raw_assistant,0,0.05297590885311365,0.0199121106415987,0.0860397070646286,2
base,suca,8,genuine,raw_assistant,10,0.009912258479744196,0.008188222534954548,0.011636294424533844,2
base,suca,8,genuine,raw_assistant,20,0.2580850347876549,0.07893310487270355,0.4372369647026062,2
base,suca,8,genuine,raw_assistant,30,0.3219314515590668,0.23769721388816833,0.4061656892299652,2
base,suca,8,genuine,raw_assistant,40,0.41643382608890533,0.3982604742050171,0.4346071779727936,2
base,suca,8,genuine,raw_assistant,50,0.48093897104263306,0.4216725826263428,0.5402053594589233,2
base,suca,8,genuine,raw_assistant,60,0.2558155693113804,0.11911634355783463,0.39251479506492615,2
base,suca,8,genuine,raw_assistant,70,0.13945887982845306,0.13945887982845306,0.13945887982845306,1
base,suca,8,genuine,raw_assistant,80,0.3907639682292938,0.3907639682292938,0.3907639682292938,1
base,suca,8,genuine,raw_assistant,90,0.49062833189964294,0.49062833189964294,0.49062833189964294,1
base,suca,8,genuine,minus_null,0,0.8000164031982422,0.708643913269043,0.8913888931274414,2
base,suca,8,genuine,minus_null,10,0.8981112539768219,0.8149568438529968,0.981265664100647,2
base,suca,8,genuine,minus_null,20,0.718618780374527,0.5197551846504211,0.9174823760986328,2
base,suca,8,genuine,minus_null,30,0.6463587284088135,0.589218258857727,0.7034991979598999,2
base,suca,8,genuine,minus_null,40,0.5777863264083862,0.5574978590011597,0.5980747938156128,2
base,suca,8,genuine,minus_null,50,0.5023331046104431,0.4338521957397461,0.5708140134811401,2
base,suca,8,genuine,minus_null,60,0.7379332184791565,0.6027973294258118,0.8730691075325012,2
base,suca,8,genuine,minus_null,70,0.8594244122505188,0.8594244122505188,0.8594244122505188,1
base,suca,8,genuine,minus_null,80,0.6066020131111145,0.6066020131111145,0.6066020131111145,1
base,suca,8,genuine,minus_null,90,0.5064972639083862,0.5064972639083862,0.5064972639083862,1
base,suca,12,own_cot,raw,0,0.27356352657079697,0.11854143440723419,0.42858561873435974,2
base,suca,12,own_cot,raw,10,0.6673846542835236,0.5595558881759644,0.7752134203910828,2
base,suca,12,own_cot,raw,20,0.31174711510539055,0.09119220823049545,0.5323020219802856,2
base,suca,12,own_cot,raw,30,0.31290774047374725,0.24130114912986755,0.38451433181762695,2
base,suca,12,own_cot,raw,40,0.2181524932384491,0.12961652874946594,0.30668845772743225,2
base,suca,12,own_cot,raw,50,0.1385163851082325,0.09863439947366714,0.17839837074279785,2
base,suca,12,own_cot,raw,60,0.3306817412376404,0.1336173415184021,0.5277461409568787,2
base,suca,12,own_cot,raw,70,0.32607540488243103,0.32607540488243103,0.32607540488243103,1
base,suca,12,own_cot,raw,80,0.11171755939722061,0.11171755939722061,0.11171755939722061,1
base,suca,12,own_cot,raw,90,0.05579197406768799,0.05579197406768799,0.05579197406768799,1
base,suca,12,own_cot,raw_system,0,0.0007860522164264694,0.00019742551376111805,0.0013746789190918207,2
base,suca,12,own_cot,raw_system,10,0.0006291883837548085,0.0001709745411062613,0.0010874022264033556,2
base,suca,12,own_cot,raw_system,20,0.00021616571757476777,0.00016298936679959297,0.00026934206834994256,2
base,suca,12,own_cot,raw_system,30,0.0024373197484237608,1.2758471712004393e-05,0.004861881025135517,2
base,suca,12,own_cot,raw_system,40,0.009053459816641407,2.2725122107658535e-05,0.018084194511175156,2
base,suca,12,own_cot,raw_system,50,0.052930937823930435,1.2572342711791862e-05,0.10584930330514908,2
base,suca,12,own_cot,raw_system,60,0.0009709244594660049,3.5270584248792147e-06,0.0019383218605071306,2
base,suca,12,own_cot,raw_system,70,0.0006091352552175522,0.0006091352552175522,0.0006091352552175522,1
base,suca,12,own_cot,raw_system,80,0.039259664714336395,0.039259664714336395,0.039259664714336395,1
base,suca,12,own_cot,raw_system,90,0.017906416207551956,0.017906416207551956,0.017906416207551956,1
base,suca,12,own_cot,raw_user,0,0.7245489656925201,0.5705503821372986,0.8785475492477417,2
base,suca,12,own_cot,raw_user,10,0.24469853192567825,0.09416554868221283,0.3952315151691437,2
base,suca,12,own_cot,raw_user,20,0.0363751983968541,0.0014135462697595358,0.07133685052394867,2
base,suca,12,own_cot,raw_user,30,0.029249569852254353,0.00022440121392719448,0.05827473849058151,2
base,suca,12,own_cot,raw_user,40,0.057858527259668335,0.00026837846962735057,0.11544867604970932,2
base,suca,12,own_cot,raw_user,50,0.09739896398241399,9.805940499063581e-05,0.19469986855983734,2
base,suca,12,own_cot,raw_user,60,0.00884600938843505,3.388944242033176e-05,0.017658129334449768,2
base,suca,12,own_cot,raw_user,70,0.028450261801481247,0.028450261801481247,0.028450261801481247,1
base,suca,12,own_cot,raw_user,80,0.03421936556696892,0.03421936556696892,0.03421936556696892,1
base,suca,12,own_cot,raw_user,90,0.14090806245803833,0.14090806245803833,0.14090806245803833,1
base,suca,12,own_cot,raw_assistant,0,0.0011014404881279916,0.0006665192195214331,0.00153636175673455,2
base,suca,12,own_cot,raw_assistant,10,0.08728760667145252,0.04504159465432167,0.12953361868858337,2
base,suca,12,own_cot,raw_assistant,20,0.6516614854335785,0.3961980938911438,0.9071248769760132,2
base,suca,12,own_cot,raw_assistant,30,0.6554053723812103,0.6152485013008118,0.6955622434616089,2
base,suca,12,own_cot,raw_assistant,40,0.7149355411529541,0.6930204629898071,0.7368506193161011,2
base,suca,12,own_cot,raw_assistant,50,0.7111537456512451,0.6008164286613464,0.8214910626411438,2
base,suca,12,own_cot,raw_assistant,60,0.6595013290643692,0.4722164571285248,0.8467862010002136,2
base,suca,12,own_cot,raw_assistant,70,0.6448651552200317,0.6448651552200317,0.6448651552200317,1
base,suca,12,own_cot,raw_assistant,80,0.814803421497345,0.814803421497345,0.814803421497345,1
base,suca,12,own_cot,raw_assistant,90,0.7853935360908508,0.7853935360908508,0.7853935360908508,1
base,suca,12,own_cot,minus_null,0,0.21220185980200768,0.09229647368192673,0.3321072459220886,2
base,suca,12,own_cot,minus_null,10,0.6121723055839539,0.5510566830635071,0.6732879281044006,2
base,suca,12,own_cot,minus_null,20,0.17016252875328064,-0.16615724563598633,0.5064823031425476,2
base,suca,12,own_cot,minus_null,30,0.25406447798013687,0.22585074603557587,0.2822782099246979,2
base,suca,12,own_cot,minus_null,40,0.18808183073997498,0.12812849879264832,0.24803516268730164,2
base,suca,12,own_cot,minus_null,50,0.015279464423656464,-0.06700434535741806,0.09756327420473099,2
base,suca,12,own_cot,minus_null,60,0.2939611077308655,0.13244614005088806,0.4554760754108429,2
base,suca,12,own_cot,minus_null,70,0.32496926188468933,0.32496926188468933,0.32496926188468933,1
base,suca,12,own_cot,minus_null,80,0.0719003975391388,0.0719003975391388,0.0719003975391388,1
base,suca,12,own_cot,minus_null,90,0.04689210653305054,0.04689210653305054,0.04689210653305054,1
base,suca,12,shuffled,raw,0,0.08441794523969293,0.0010685594752430916,0.16776733100414276,2
base,suca,12,shuffled,raw,10,0.10284565202891827,0.06145010516047478,0.14424119889736176,2
base,suca,12,shuffled,raw,20,0.09947686642408371,0.03360778093338013,0.1653459519147873,2
base,suca,12,shuffled,raw,30,0.3122583869844675,0.05796711519360542,0.5665496587753296,2
base,suca,12,shuffled,raw,40,0.35144641250371933,0.07133571803569794,0.6315571069717407,2
base,suca,12,shuffled,raw,50,0.31572188064455986,0.11341264098882675,0.518031120300293,2
base,suca,12,shuffled,raw,60,0.28567415848374367,0.06047917157411575,0.5108691453933716,2
base,suca,12,shuffled,raw,70,0.21638815104961395,0.21638815104961395,0.21638815104961395,1
base,suca,12,shuffled,raw,80,0.14928258955478668,0.14928258955478668,0.14928258955478668,1
base,suca,12,shuffled,raw,90,0.26091620326042175,0.26091620326042175,0.26091620326042175,1
base,suca,12,shuffled,raw_system,0,0.003454962745308876,0.0019620507955551147,0.004947874695062637,2
base,suca,12,shuffled,raw_system,10,0.010168108274228871,0.0017380083445459604,0.01859820820391178,2
base,suca,12,shuffled,raw_system,20,0.00850058754440397,0.0011381160002201796,0.01586305908858776,2
base,suca,12,shuffled,raw_system,30,0.00110582762863487,0.0007133287144824862,0.0014983265427872539,2
base,suca,12,shuffled,raw_system,40,0.0061835069209337234,0.001973528414964676,0.010393485426902771,2
base,suca,12,shuffled,raw_system,50,0.003954884363338351,0.0008094483055174351,0.007100320421159267,2
base,suca,12,shuffled,raw_system,60,0.004077392732142471,0.0003852953377645463,0.007769490126520395,2
base,suca,12,shuffled,raw_system,70,0.001891968073323369,0.001891968073323369,0.001891968073323369,1
base,suca,12,shuffled,raw_system,80,0.039493318647146225,0.039493318647146225,0.039493318647146225,1
base,suca,12,shuffled,raw_system,90,0.014388279989361763,0.014388279989361763,0.014388279989361763,1
base,suca,12,shuffled,raw_user,0,0.9080124795436859,0.8195314407348633,0.9964935183525085,2
base,suca,12,shuffled,raw_user,10,0.8609958291053772,0.8285530209541321,0.8934386372566223,2
base,suca,12,shuffled,raw_user,20,0.8838914930820465,0.8254972696304321,0.9422857165336609,2
base,suca,12,shuffled,raw_user,30,0.62503482401371,0.36817923188209534,0.8818904161453247,2
base,suca,12,shuffled,raw_user,40,0.6023902893066406,0.3186502456665039,0.8861303329467773,2
base,suca,12,shuffled,raw_user,50,0.6139987409114838,0.4585645794868469,0.7694329023361206,2
base,suca,12,shuffled,raw_user,60,0.6819220036268234,0.4523814022541046,0.9114626049995422,2
base,suca,12,shuffled,raw_user,70,0.6956853866577148,0.6956853866577148,0.6956853866577148,1
base,suca,12,shuffled,raw_user,80,0.5330348610877991,0.5330348610877991,0.5330348610877991,1
base,suca,12,shuffled,raw_user,90,0.5021618008613586,0.5021618008613586,0.5021618008613586,1
base,suca,12,shuffled,raw_assistant,0,0.0041145998548017815,0.00047589922905899584,0.007753300480544567,2
base,suca,12,shuffled,raw_assistant,10,0.025990423746407032,0.025467757135629654,0.02651309035718441,2
base,suca,12,shuffled,raw_assistant,20,0.008131062611937523,0.00801871158182621,0.008243413642048836,2
base,suca,12,shuffled,raw_assistant,30,0.0616009458899498,0.05864414572715759,0.064557746052742,2
base,suca,12,shuffled,raw_assistant,40,0.03997981548309326,0.03214043378829956,0.04781919717788696,2
base,suca,12,shuffled,raw_assistant,50,0.06632448732852936,0.02259482443332672,0.110054150223732,2
base,suca,12,shuffled,raw_assistant,60,0.028326434083282948,0.027672970667481422,0.028979897499084473,2
base,suca,12,shuffled,raw_assistant,70,0.08603450655937195,0.08603450655937195,0.08603450655937195,1
base,suca,12,shuffled,raw_assistant,80,0.2781892418861389,0.2781892418861389,0.2781892418861389,1
base,suca,12,shuffled,raw_assistant,90,0.2225337028503418,0.2225337028503418,0.2225337028503418,1
base,suca,12,shuffled,minus_null,0,0.0230562761425972,-0.0954098254442215,0.1415223777294159,2
base,suca,12,shuffled,minus_null,10,0.04763329029083252,0.04231571406126022,0.052950866520404816,2
base,suca,12,shuffled,minus_null,20,-0.04210771946236491,-0.09200350195169449,0.0077880630269646645,2
base,suca,12,shuffled,minus_null,30,0.25341513380408287,0.04251670092344284,0.4643135666847229,2
base,suca,12,shuffled,minus_null,40,0.3213757164776325,0.06984768062829971,0.5729037523269653,2
base,suca,12,shuffled,minus_null,50,0.19248497486114502,0.11234152317047119,0.27262842655181885,2
base,suca,12,shuffled,minus_null,60,0.2489535305649042,0.05930798128247261,0.4385990798473358,2
base,suca,12,shuffled,minus_null,70,0.21528200805187225,0.21528200805187225,0.21528200805187225,1
base,suca,12,shuffled,minus_null,80,0.10946542024612427,0.10946542024612427,0.10946542024612427,1
base,suca,12,shuffled,minus_null,90,0.2520163655281067,0.2520163655281067,0.2520163655281067,1
base,suca,12,reversed,raw,0,0.0873953215777874,0.058549292385578156,0.11624135076999664,2
base,suca,12,reversed,raw,10,0.09741286560893059,0.014010749757289886,0.1808149814605713,2
base,suca,12,reversed,raw,20,0.35043882951140404,0.04667489975690842,0.6542027592658997,2
base,suca,12,reversed,raw,30,0.09057837352156639,0.05361583083868027,0.12754091620445251,2
base,suca,12,reversed,raw,40,0.1997501589357853,0.039137013256549835,0.36036330461502075,2
base,suca,12,reversed,raw,50,0.47220840491354465,0.060690987855196,0.8837258219718933,2
base,suca,12,reversed,raw,60,0.24292772263288498,0.15317626297473907,0.3326791822910309,2
base,suca,12,reversed,raw,70,0.39181602001190186,0.39181602001190186,0.39181602001190186,1
base,suca,12,reversed,raw,80,0.3810645639896393,0.3810645639896393,0.3810645639896393,1
base,suca,12,reversed,raw,90,0.3769102692604065,0.3769102692604065,0.3769102692604065,1
base,suca,12,reversed,raw_system,0,0.010537679307162762,0.0044354405254125595,0.016639918088912964,2
base,suca,12,reversed,raw_system,10,0.09431757358834147,0.009012348018586636,0.1796227991580963,2
base,suca,12,reversed,raw_system,20,0.028190008248202503,0.0013835371937602758,0.05499647930264473,2
base,suca,12,reversed,raw_system,30,0.008126586049911566,0.0004035408201161772,0.015849631279706955,2
base,suca,12,reversed,raw_system,40,0.007974929631018313,5.359852366382256e-05,0.015896260738372803,2
base,suca,12,reversed,raw_system,50,0.001704183694528183,4.798464215127751e-05,0.0033603827469050884,2
base,suca,12,reversed,raw_system,60,0.0012485099650803022,0.00017427581769879907,0.0023227441124618053,2
base,suca,12,reversed,raw_system,70,7.839981117285788e-05,7.839981117285788e-05,7.839981117285788e-05,1
base,suca,12,reversed,raw_system,80,0.00013215062790550292,0.00013215062790550292,0.00013215062790550292,1
base,suca,12,reversed,raw_system,90,8.816788613330573e-05,8.816788613330573e-05,8.816788613330573e-05,1
base,suca,12,reversed,raw_user,0,0.8433475494384766,0.8226523399353027,0.8640427589416504,2
base,suca,12,reversed,raw_user,10,0.34116537868976593,0.254634290933609,0.42769646644592285,2
base,suca,12,reversed,raw_user,20,0.3329874649643898,0.10496188700199127,0.5610130429267883,2
base,suca,12,reversed,raw_user,30,0.16929244378115982,0.0035005088429898024,0.33508437871932983,2
base,suca,12,reversed,raw_user,40,0.2461140446830541,0.0020317123271524906,0.4901963770389557,2
base,suca,12,reversed,raw_user,50,0.16860275203362107,0.00048780906945466995,0.3367176949977875,2
base,suca,12,reversed,raw_user,60,0.25356783834286034,0.0066401236690580845,0.5004955530166626,2
base,suca,12,reversed,raw_user,70,0.5960506796836853,0.5960506796836853,0.5960506796836853,1
base,suca,12,reversed,raw_user,80,0.5604053735733032,0.5604053735733032,0.5604053735733032,1
base,suca,12,reversed,raw_user,90,0.2888183295726776,0.2888183295726776,0.2888183295726776,1
base,suca,12,reversed,raw_assistant,0,0.05871947482228279,0.05667087435722351,0.06076807528734207,2
base,suca,12,reversed,raw_assistant,10,0.4671041667461395,0.37866997718811035,0.5555383563041687,2
base,suca,12,reversed,raw_assistant,20,0.28838370740413666,0.2394517958164215,0.3373156189918518,2
base,suca,12,reversed,raw_assistant,30,0.7320026159286499,0.5954501628875732,0.8685550689697266,2
