layer,condition,token_set,smoothing,token_in_prompt_ix,mean,ci_lo,ci_hi,n,input_set
16,sys_t100,content,ewma,65,0.92923695,0.894827,0.9681625,3,neutral
16,sys_t100,content,ewma,66,0.93520826,0.9006978,0.97455114,3,neutral
16,sys_t100,content,ewma,67,0.93757486,0.91181487,0.97226214,3,neutral
16,sys_t100,content,ewma,68,0.9423978,0.9243731,0.9681315,3,neutral
16,sys_t100,content,ewma,69,0.9429633,0.9266504,0.9680938,3,neutral
16,sys_t100,content,ewma,70,0.94896275,0.93839294,0.9648845,3,neutral
16,sys_t100,content,ewma,71,0.93565726,0.8940143,0.96398425,3,neutral
16,sys_t100,content,ewma,72,0.94360685,0.90934974,0.96935016,3,neutral
16,sys_t100,content,ewma,73,0.9189295,0.8643899,0.94622785,3,neutral
16,sys_t100,content,ewma,74,0.9270752,0.8879028,0.95124626,3,neutral
16,sys_t100,content,ewma,75,0.9331975,0.90686685,0.95140296,3,neutral
16,sys_t100,content,ewma,76,0.93521905,0.91278505,0.94954014,3,neutral
16,sys_t100,content,ewma,77,0.94245005,0.9245401,0.95266694,3,neutral
16,sys_t100,content,ewma,78,0.94815826,0.9307645,0.9590992,3,neutral
16,sys_t100,content,ewma,79,0.945056,0.9224314,0.960726,3,neutral
16,sys_t100,content,ewma,80,0.9482314,0.9351099,0.9615815,3,neutral
16,sys_t100,content,ewma,81,0.95827705,0.94513416,0.9703022,3,neutral
16,sys_t100,content,ewma,82,0.9517811,0.9392125,0.96445173,3,neutral
16,sys_t100,content,ewma,83,0.9546952,0.9418815,0.96678466,3,neutral
16,sys_t100,content,ewma,84,0.95717174,0.9403301,0.97040284,3,neutral
16,sys_t100,content,ewma,85,0.9513905,0.93800336,0.9614664,3,neutral
16,sys_t100,content,ewma,86,0.94912654,0.9118487,0.9703595,3,neutral
16,sys_t100,content,ewma,87,0.95264524,0.920162,0.9723704,3,neutral
16,sys_t100,content,ewma,88,0.9514695,0.90953,0.97540903,3,neutral
16,sys_t100,content,ewma,89,0.93805075,0.9067207,0.9619021,3,neutral
16,sys_t100,content,ewma,90,0.94945306,0.9253842,0.9679491,3,neutral
16,sys_t100,content,ewma,91,0.95905703,0.9420828,0.9731817,3,neutral
16,sys_t100,content,ewma,92,0.95757896,0.9383297,0.972828,3,neutral
16,sys_t100,content,ewma,93,0.95186347,0.9309478,0.96871865,3,neutral
16,sys_t100,content,ewma,94,0.95877737,0.9352291,0.9753512,3,neutral
16,sys_t100,content,ewma,95,0.955242,0.9280296,0.97529113,3,neutral
16,sys_t100,content,ewma,96,0.95211864,0.91296786,0.97710013,3,neutral
16,sys_t100,content,ewma,97,0.9499047,0.9308149,0.96796066,3,neutral
16,sys_t100,content,ewma,98,0.957499,0.94280976,0.9724097,3,neutral
16,sys_t100,content,ewma,99,0.9651969,0.9522731,0.9775211,3,neutral
16,sys_t100,content,ewma,100,0.9651969,0.9522731,0.9775211,3,neutral
16,sys_t100,content,ewma,101,0.9651969,0.9522731,0.9775211,3,neutral
16,sys_t100,content,ewma,102,0.9651969,0.9522731,0.9775211,3,neutral
16,sys_t100,content,ewma,103,0.8975094,0.8654745,0.94127613,3,neutral
16,sys_t100,content,ewma,104,0.808278,0.77164346,0.8407435,3,neutral
16,sys_t100,content,ewma,105,0.79322416,0.76068234,0.8180068,3,neutral
16,sys_t100,content,ewma,106,0.7547037,0.6263487,0.8240636,3,neutral
16,sys_t100,content,ewma,107,0.59805924,0.49150038,0.66659606,3,neutral
16,sys_t100,content,ewma,108,0.47781292,0.3790426,0.55197275,3,neutral
16,sys_t100,content,ewma,109,0.38414216,0.29900777,0.45473957,3,neutral
16,sys_t100,content,ewma,110,0.44381812,0.30580968,0.52122974,3,neutral
16,sys_t100,content,ewma,111,0.34576336,0.23401944,0.41270742,3,neutral
16,sys_t100,content,ewma,112,0.30062315,0.19539647,0.37725326,3,neutral
16,sys_t100,content,ewma,113,0.31140396,0.17569548,0.43609914,3,neutral
16,sys_t100,content,ewma,114,0.420758,0.32627264,0.49595147,3,neutral
16,sys_t100,content,ewma,115,0.32841516,0.24597828,0.39604098,3,neutral
16,sys_t100,content,ewma,116,0.3103213,0.21822955,0.3701051,3,neutral
16,sys_t100,content,ewma,117,0.23899443,0.16401455,0.28696895,3,neutral
16,sys_t100,content,ewma,118,0.1794445,0.12303973,0.21549574,3,neutral
16,sys_t100,content,ewma,119,0.17490707,0.14582138,0.20548637,3,neutral
16,sys_t100,content,ewma,120,0.18688203,0.116097905,0.30205014,3,neutral
16,sys_t100,content,ewma,121,0.21408927,0.17369536,0.2632702,3,neutral
16,sys_t100,content,ewma,122,0.17365514,0.14246327,0.20433329,3,neutral
16,sys_t100,content,ewma,123,0.15861356,0.13294165,0.19500144,3,neutral
16,sys_t100,content,ewma,124,0.1665188,0.11987814,0.24862291,3,neutral
16,sys_t100,content,ewma,125,0.1255907,0.09041586,0.18764739,3,neutral
16,sys_t100,content,ewma,126,0.094304286,0.06791423,0.14089672,3,neutral
16,sys_t100,content,ewma,127,0.07116273,0.051241774,0.106426574,3,neutral
16,sys_t100,content,ewma,128,0.054793846,0.038593784,0.0837939,3,neutral
16,sys_t100,content,ewma,129,0.067021035,0.048035342,0.10118278,3,neutral
16,sys_t100,content,ewma,130,0.1432527,0.046274256,0.26429346,3,neutral
16,sys_t100,content,ewma,131,0.11796788,0.039135657,0.21643913,3,neutral
16,sys_t100,content,ewma,132,0.17046267,0.085068405,0.33180633,3,neutral
16,sys_t100,content,ewma,133,0.13528493,0.06484455,0.26911724,3,neutral
16,sys_t100,content,ewma,134,0.20226918,0.10683561,0.38709188,3,neutral
16,sys_t100,content,ewma,135,0.15713829,0.081564754,0.30399215,3,neutral
16,sys_t100,content,ewma,136,0.118750095,0.06170979,0.22975905,3,neutral
16,sys_t100,content,ewma,137,0.09257396,0.047612526,0.18021111,3,neutral
16,sys_t100,content,ewma,138,0.0752267,0.036585234,0.15039906,3,neutral
16,sys_t100,content,ewma,139,0.06157309,0.031979132,0.11286526,3,neutral
16,sys_t100,content,ewma,140,0.046405125,0.024101263,0.08482119,3,neutral
16,sys_t100,content,ewma,141,0.03637257,0.019295838,0.06381264,3,neutral
16,sys_t100,content,ewma,142,0.027387032,0.014516219,0.04802986,3,neutral
16,sys_t100,content,ewma,143,0.021304762,0.011248425,0.036743224,3,neutral
16,sys_t100,content,ewma,144,0.017553156,0.009515466,0.03003413,3,neutral
16,sys_t100,content,ewma,145,0.016600056,0.007954819,0.026718145,3,neutral
16,sys_t100,content,ewma,146,0.01935123,0.011420655,0.025590098,3,neutral
16,sys_t100,content,ewma,147,0.035775986,0.009097312,0.055739377,3,neutral
16,sys_t100,content,ewma,148,0.029114893,0.010898654,0.043458708,3,neutral
16,sys_t100,content,ewma,149,0.034715284,0.009770515,0.04945152,3,neutral
16,sys_t100,content,ewma,150,0.028210074,0.008668774,0.038920578,3,neutral
16,sys_t100,content,ewma,151,0.022078708,0.0074532367,0.030127386,3,neutral
16,sys_t100,content,ewma,152,0.018777413,0.007043803,0.025316631,3,neutral
16,sys_t100,content,ewma,153,0.015469029,0.00574607,0.020706331,3,neutral
16,sys_t100,content,ewma,154,0.016004696,0.0051347497,0.027179116,3,neutral
16,sys_t100,content,ewma,155,0.013354584,0.0047742953,0.02161885,3,neutral
16,sys_t100,content,ewma,156,0.01196488,0.0038207162,0.01769989,3,neutral
16,sys_t100,content,ewma,157,0.019586338,0.005522614,0.027918983,3,neutral
16,sys_t100,content,ewma,158,0.020270461,0.0060615367,0.030089268,3,neutral
16,sys_t100,content,ewma,159,0.02179805,0.008160254,0.03188032,3,neutral
16,sys_t100,content,ewma,160,0.02179805,0.008160254,0.03188032,3,neutral
16,sys_t100,content,ewma,161,0.027346944,0.011604716,0.037978176,3,neutral
16,sys_t100,content,ewma,162,0.030104568,0.013117363,0.044736575,3,neutral
16,sys_t100,content,ewma,163,0.029467473,0.02514624,0.037259206,3,neutral
16,sys_t100,content,ewma,164,0.048702084,0.021782229,0.07562194,2,neutral
16,sys_t100,content,ewma,165,0.048833217,0.01638175,0.08128469,2,neutral
16,sys_t100,content,ewma,166,0.040315077,0.012536676,0.06809348,2,neutral
16,sys_t100,content,ewma,167,0.03359158,0.010601779,0.056581378,2,neutral
16,sys_t100,content,ewma,168,0.04082864,0.008143946,0.07351334,2,neutral
16,sys_t100,content,ewma,169,0.04591259,0.0065741786,0.085251,2,neutral
16,sys_t100,content,ewma,170,0.038360577,0.0065335142,0.07018764,2,neutral
16,sys_t100,content,ewma,171,0.06515905,0.0056201196,0.12469798,2,neutral
16,sys_t100,content,ewma,172,0.056053504,0.018557921,0.093549095,2,neutral
16,sys_t100,content,ewma,173,0.05427412,0.035702,0.072846234,2,neutral
16,sys_t100,content,ewma,174,0.04205119,0.0269408,0.057161573,2,neutral
16,sys_t100,content,ewma,175,0.05595127,0.020240761,0.09166178,2,neutral
16,sys_t100,content,ewma,176,0.04450698,0.016061895,0.07295206,2,neutral
16,sys_t100,content,ewma,177,0.03502293,0.012351355,0.057694506,2,neutral
16,sys_t100,content,ewma,178,0.029326811,0.009749812,0.04890381,2,neutral
16,sys_t100,content,ewma,179,0.024099272,0.0074332384,0.040765304,2,neutral
16,sys_t100,content,ewma,180,0.018315211,0.0059813964,0.030649027,2,neutral
16,sys_t100,content,ewma,181,0.015953764,0.007430074,0.024477454,2,neutral
16,sys_t100,content,ewma,182,0.018848123,0.0063403915,0.031355854,2,neutral
16,sys_t100,content,ewma,183,0.014968387,0.005895208,0.024041565,2,neutral
16,sys_t100,content,ewma,184,0.015906237,0.0053129485,0.026499527,2,neutral
16,sys_t100,content,ewma,185,0.014131896,0.0044958247,0.023767969,2,neutral
16,sys_t100,content,ewma,186,0.010846801,0.003516268,0.018177334,2,neutral
16,sys_t100,content,ewma,187,0.009111375,0.0032978612,0.014924888,2,neutral
16,sys_t100,content,ewma,188,0.008894149,0.0030057167,0.0147825815,2,neutral
16,sys_t100,content,ewma,189,0.008566908,0.003022278,0.014111537,2,neutral
16,sys_t100,content,ewma,190,0.008583542,0.003769662,0.013397422,2,neutral
16,sys_t100,content,ewma,191,0.0071016653,0.0029418375,0.011261493,2,neutral
16,sys_t100,content,ewma,192,0.017499233,0.0028163916,0.032182075,2,neutral
16,sys_t100,content,ewma,193,0.018050011,0.011533171,0.024566852,2,neutral
16,sys_t100,content,ewma,194,0.01577076,0.012818538,0.018722981,2,neutral
16,sys_t100,content,ewma,195,0.04162278,0.014090043,0.069155514,2,neutral
16,sys_t100,content,ewma,196,0.031461727,0.010681974,0.05224148,2,neutral
16,sys_t100,content,ewma,197,0.023691168,0.008195764,0.03918657,2,neutral
16,sys_t100,content,ewma,198,0.05525545,0.0063684937,0.104142405,2,neutral
16,sys_t100,content,ewma,199,0.04419142,0.006556057,0.08182678,2,neutral
16,sys_t100,content,ewma,200,0.035098314,0.0049575795,0.06523905,2,neutral
16,sys_t100,content,ewma,201,0.027427256,0.0037797552,0.05107476,2,neutral
16,sys_t100,content,ewma,202,0.02294797,0.002858561,0.04303738,2,neutral
16,sys_t100,content,ewma,203,0.03364131,0.002220505,0.06506211,2,neutral
16,sys_t100,content,ewma,204,0.044712152,0.0020636125,0.087360695,2,neutral
16,sys_t100,content,ewma,205,0.034485057,0.0016783214,0.067291796,2,neutral
16,sys_t100,content,ewma,206,0.028780397,0.001404997,0.056155797,2,neutral
16,sys_t100,content,ewma,207,0.02310773,0.0010568441,0.045158617,2,neutral
16,sys_t100,content,ewma,208,0.022518618,0.0017142317,0.043323003,2,neutral
16,sys_t100,content,ewma,209,0.019702867,0.0014983818,0.03790735,2,neutral
16,sys_t100,content,ewma,210,0.01804484,0.0027410656,0.033348616,2,neutral
16,sys_t100,content,ewma,211,0.01373453,0.0024533565,0.025015702,2,neutral
16,sys_t100,content,ewma,212,0.014345062,0.0062217745,0.022468349,2,neutral
16,sys_t100,content,ewma,213,0.012769637,0.005411651,0.020127622,2,neutral
16,sys_t100,content,ewma,214,0.010371884,0.0045243665,0.016219402,2,neutral
16,sys_t100,content,ewma,215,0.007951906,0.0034931842,0.012410628,2,neutral
16,sys_t100,content,ewma,216,0.037401393,0.0039305724,0.07087222,2,neutral
16,sys_t100,content,ewma,217,0.037205826,0.0062505323,0.06816112,2,neutral
16,sys_t100,content,ewma,218,0.04290468,0.0055032168,0.08030614,2,neutral
16,sys_t100,content,ewma,219,0.03812828,0.006930892,0.06932566,2,neutral
16,sys_t100,content,ewma,220,0.037210707,0.010227033,0.06419438,2,neutral
16,sys_t100,content,ewma,221,0.030690975,0.00934162,0.05204033,2,neutral
16,sys_t100,content,ewma,222,0.023549575,0.0071814987,0.03991765,2,neutral
16,sys_t100,content,ewma,223,0.021859014,0.0055343085,0.03818372,2,neutral
16,sys_t100,content,ewma,224,0.018363858,0.0045746663,0.032153048,2,neutral
16,sys_t100,content,ewma,225,0.015427601,0.0048628496,0.025992353,2,neutral
16,sys_t100,content,ewma,226,0.021675583,0.0041790553,0.03917211,2,neutral
16,sys_t100,content,ewma,227,0.023704875,0.0038570603,0.04355269,2,neutral
16,sys_t100,content,ewma,228,0.019640256,0.0031431906,0.03613732,2,neutral
16,sys_t100,content,ewma,229,0.017585833,0.0034646026,0.031707063,2,neutral
16,sys_t100,content,ewma,230,0.01496002,0.0028149958,0.027105045,2,neutral
16,sys_t100,content,ewma,231,0.019509261,0.002307719,0.036710802,2,neutral
16,sys_t100,content,ewma,232,0.015637923,0.0017503301,0.029525517,2,neutral
16,sys_t100,content,ewma,233,0.013107683,0.0015461982,0.024669167,2,neutral
16,sys_t100,content,ewma,234,0.011144057,0.0018498077,0.020438306,2,neutral
16,sys_t100,content,ewma,235,0.012739469,0.00224451,0.023234429,2,neutral
16,sys_t100,content,ewma,236,0.017778052,0.004225705,0.0313304,2,neutral
16,sys_t100,content,ewma,237,0.015244173,0.004634695,0.02585365,2,neutral
16,sys_t100,content,ewma,238,0.012920688,0.006384535,0.019456841,2,neutral
16,sys_t100,content,ewma,239,0.010624989,0.006635007,0.01461497,2,neutral
16,sys_t100,content,ewma,240,0.010303114,0.005246155,0.015360072,2,neutral
16,sys_t100,content,ewma,241,0.008235915,0.0049363994,0.01153543,2,neutral
16,sys_t100,content,ewma,242,0.0062172264,0.0037237087,0.008710744,2,neutral
16,sys_t100,content,ewma,243,0.005273967,0.00387883,0.006669104,2,neutral
16,sys_t100,content,ewma,244,0.0081024,0.005251869,0.010952932,2,neutral
16,sys_t100,content,ewma,245,0.011277745,0.008399478,0.01415601,2,neutral
16,sys_t100,content,ewma,246,0.017767815,0.017767815,0.017767815,1,neutral
16,sys_t100,content,ewma,247,0.014159397,0.014159397,0.014159397,1,neutral
16,sys_t100,content,ewma,248,0.01482419,0.01482419,0.01482419,1,neutral
16,sys_t100,content,ewma,249,0.01139672,0.01139672,0.01139672,1,neutral
16,sys_t150,all,raw,0,0.8994413,0.8994413,0.8994413,2,neutral
16,sys_t150,all,raw,1,0.99533117,0.9934909,0.99717146,2,neutral
16,sys_t150,all,raw,2,0.52129674,0.32103223,0.7215613,2,neutral
16,sys_t150,all,raw,3,0.6347437,0.3726874,0.8968,2,neutral
16,sys_t150,all,raw,4,0.61354965,0.34755394,0.87954533,2,neutral
16,sys_t150,all,raw,5,0.57051784,0.40947148,0.73156416,2,neutral
16,sys_t150,all,raw,6,0.75396633,0.6439909,0.8639417,2,neutral
16,sys_t150,all,raw,7,0.6720747,0.4264115,0.9177379,2,neutral
16,sys_t150,all,raw,8,0.9514128,0.9387695,0.964056,2,neutral
16,sys_t150,all,raw,9,0.84264505,0.73467296,0.95061713,2,neutral
16,sys_t150,all,raw,10,0.47220188,0.25764194,0.6867618,2,neutral
16,sys_t150,all,raw,11,0.6969633,0.47706047,0.9168661,2,neutral
16,sys_t150,all,raw,12,0.49149537,0.47858313,0.5044076,2,neutral
16,sys_t150,all,raw,13,0.76615965,0.5618046,0.9705147,2,neutral
16,sys_t150,all,raw,14,0.53302294,0.41945782,0.6465881,2,neutral
16,sys_t150,all,raw,15,0.5633024,0.16666692,0.9599379,2,neutral
16,sys_t150,all,raw,16,0.6616641,0.5225849,0.80074334,2,neutral
16,sys_t150,all,raw,17,0.89860785,0.8402485,0.9569671,2,neutral
16,sys_t150,all,raw,18,0.98184204,0.971796,0.9918881,2,neutral
16,sys_t150,all,raw,19,0.795176,0.5942714,0.9960806,2,neutral
16,sys_t150,all,raw,20,0.97626734,0.9608823,0.9916524,2,neutral
16,sys_t150,all,raw,21,0.85088634,0.706133,0.9956397,2,neutral
16,sys_t150,all,raw,22,0.87602425,0.75307345,0.99897504,2,neutral
16,sys_t150,all,raw,23,0.9009732,0.8611123,0.94083416,2,neutral
16,sys_t150,all,raw,24,0.89882946,0.8027093,0.9949496,2,neutral
16,sys_t150,all,raw,25,0.9209862,0.8450542,0.9969182,2,neutral
16,sys_t150,all,raw,26,0.9297403,0.86740243,0.99207824,2,neutral
16,sys_t150,all,raw,27,0.9435178,0.887501,0.9995346,2,neutral
16,sys_t150,all,raw,28,0.99579185,0.99191284,0.99967086,2,neutral
16,sys_t150,all,raw,29,0.8945125,0.7920302,0.99699473,2,neutral
16,sys_t150,all,raw,30,0.9436094,0.8924161,0.9948027,2,neutral
16,sys_t150,all,raw,31,0.9337872,0.9095311,0.9580434,2,neutral
16,sys_t150,all,raw,32,0.993894,0.98916936,0.9986186,2,neutral
16,sys_t150,all,raw,33,0.90913135,0.8262472,0.9920155,2,neutral
16,sys_t150,all,raw,34,0.9750705,0.9587821,0.9913589,2,neutral
16,sys_t150,all,raw,35,0.8701372,0.74715513,0.99311936,2,neutral
16,sys_t150,all,raw,36,0.8473036,0.70654535,0.9880619,2,neutral
16,sys_t150,all,raw,37,0.8591535,0.7296996,0.98860735,2,neutral
16,sys_t150,all,raw,38,0.7344274,0.47609028,0.99276453,2,neutral
16,sys_t150,all,raw,39,0.7111043,0.5018652,0.9203433,2,neutral
16,sys_t150,all,raw,40,0.6859439,0.43023878,0.941649,2,neutral
16,sys_t150,all,raw,41,0.81448793,0.6354028,0.9935731,2,neutral
16,sys_t150,all,raw,42,0.86589444,0.7327552,0.9990337,2,neutral
16,sys_t150,all,raw,43,0.66440725,0.3290482,0.9997663,2,neutral
16,sys_t150,all,raw,44,0.5157044,0.032171253,0.99923754,2,neutral
16,sys_t150,all,raw,45,0.58676183,0.20390676,0.96961695,2,neutral
16,sys_t150,all,raw,46,0.63475806,0.2795845,0.9899316,2,neutral
16,sys_t150,all,raw,47,0.91300154,0.8274337,0.99856937,2,neutral
16,sys_t150,all,raw,48,0.8469044,0.712954,0.98085475,2,neutral
16,sys_t150,all,raw,49,0.7633706,0.56012124,0.9666199,2,neutral
16,sys_t150,all,raw,50,0.7397442,0.4933542,0.9861341,2,neutral
16,sys_t150,all,raw,51,0.85443914,0.8328866,0.87599164,2,neutral
16,sys_t150,all,raw,52,0.8868675,0.82623345,0.9475016,2,neutral
16,sys_t150,all,raw,53,0.8511919,0.7491575,0.9532263,2,neutral
16,sys_t150,all,raw,54,0.9868375,0.9805623,0.99311274,2,neutral
16,sys_t150,all,raw,55,0.9858827,0.9777518,0.9940136,2,neutral
16,sys_t150,all,raw,56,0.98522854,0.9819146,0.98854256,2,neutral
16,sys_t150,all,raw,57,0.9505671,0.92042327,0.98071104,2,neutral
16,sys_t150,all,raw,58,0.96159315,0.95501345,0.9681728,2,neutral
16,sys_t150,all,raw,59,0.9449595,0.91477317,0.97514594,2,neutral
16,sys_t150,all,raw,60,0.8906709,0.83061856,0.9507233,2,neutral
16,sys_t150,all,raw,61,0.95393807,0.9448449,0.96303123,2,neutral
16,sys_t150,all,raw,62,0.9163903,0.88942504,0.94335556,2,neutral
16,sys_t150,all,raw,63,0.76224804,0.5539784,0.97051764,2,neutral
16,sys_t150,all,raw,64,0.9280206,0.8815191,0.97452205,2,neutral
16,sys_t150,all,raw,65,0.979406,0.96794254,0.9908694,2,neutral
16,sys_t150,all,raw,66,0.942536,0.8913548,0.9937172,2,neutral
16,sys_t150,all,raw,67,0.9653567,0.96531826,0.96539515,2,neutral
16,sys_t150,all,raw,68,0.9631819,0.9557395,0.9706243,2,neutral
16,sys_t150,all,raw,69,0.9511804,0.93438005,0.96798074,2,neutral
16,sys_t150,all,raw,70,0.9651877,0.95525664,0.9751188,2,neutral
16,sys_t150,all,raw,71,0.9782665,0.9612834,0.9952496,2,neutral
16,sys_t150,all,raw,72,0.97350526,0.9615625,0.98544806,2,neutral
16,sys_t150,all,raw,73,0.9025909,0.87686104,0.92832077,2,neutral
16,sys_t150,all,raw,74,0.948048,0.9297947,0.96630126,2,neutral
16,sys_t150,all,raw,75,0.94546705,0.9390606,0.9518735,2,neutral
16,sys_t150,all,raw,76,0.9466557,0.89606005,0.99725133,2,neutral
16,sys_t150,all,raw,77,0.96631175,0.9541277,0.9784958,2,neutral
16,sys_t150,all,raw,78,0.97320545,0.95837563,0.98803526,2,neutral
16,sys_t150,all,raw,79,0.9549081,0.9243412,0.98547494,2,neutral
16,sys_t150,all,raw,80,0.94949603,0.90868586,0.99030614,2,neutral
16,sys_t150,all,raw,81,0.9954431,0.9917355,0.99915063,2,neutral
16,sys_t150,all,raw,82,0.9365039,0.90905106,0.96395665,2,neutral
16,sys_t150,all,raw,83,0.97112143,0.9618277,0.9804151,2,neutral
16,sys_t150,all,raw,84,0.97906387,0.9727964,0.9853314,2,neutral
16,sys_t150,all,raw,85,0.93555844,0.9329832,0.93813366,2,neutral
16,sys_t150,all,raw,86,0.9968097,0.9961553,0.9974642,2,neutral
16,sys_t150,all,raw,87,0.972251,0.9546733,0.9898287,2,neutral
16,sys_t150,all,raw,88,0.9830965,0.97901535,0.9871776,2,neutral
16,sys_t150,all,raw,89,0.8975452,0.8294421,0.9656484,2,neutral
16,sys_t150,all,raw,90,0.9848027,0.9811241,0.9884813,2,neutral
16,sys_t150,all,raw,91,0.9857142,0.9766714,0.99475694,2,neutral
16,sys_t150,all,raw,92,0.9405732,0.8990076,0.9821389,2,neutral
16,sys_t150,all,raw,93,0.96688086,0.9611836,0.9725781,2,neutral
16,sys_t150,all,raw,94,0.9952419,0.99522203,0.99526167,2,neutral
16,sys_t150,all,raw,95,0.9637383,0.93124473,0.996232,2,neutral
16,sys_t150,all,raw,96,0.9802316,0.97367245,0.9867907,2,neutral
16,sys_t150,all,raw,97,0.9227159,0.8717847,0.9736472,2,neutral
16,sys_t150,all,raw,98,0.9801924,0.96584284,0.99454206,2,neutral
16,sys_t150,all,raw,99,0.9927295,0.99120843,0.99425054,2,neutral
16,sys_t150,all,raw,100,0.9822578,0.98128635,0.9832292,2,neutral
16,sys_t150,all,raw,101,0.98325324,0.97101855,0.99548787,2,neutral
16,sys_t150,all,raw,102,0.98949575,0.9832666,0.9957249,2,neutral
16,sys_t150,all,raw,103,0.97687674,0.96447223,0.9892812,2,neutral
16,sys_t150,all,raw,104,0.98476475,0.9782249,0.99130464,2,neutral
16,sys_t150,all,raw,105,0.9969968,0.99675226,0.9972414,2,neutral
16,sys_t150,all,raw,106,0.98332036,0.9768528,0.98978794,2,neutral
16,sys_t150,all,raw,107,0.9469784,0.9001728,0.99378395,2,neutral
16,sys_t150,all,raw,108,0.83118755,0.7783588,0.8840163,2,neutral
16,sys_t150,all,raw,109,0.98686063,0.9850279,0.9886934,2,neutral
16,sys_t150,all,raw,110,0.991256,0.98591423,0.9965978,2,neutral
16,sys_t150,all,raw,111,0.98356175,0.9758011,0.9913224,2,neutral
16,sys_t150,all,raw,112,0.9416246,0.916865,0.9663842,2,neutral
16,sys_t150,all,raw,113,0.9458283,0.93588495,0.95577174,2,neutral
16,sys_t150,all,raw,114,0.9673916,0.94915044,0.9856328,2,neutral
16,sys_t150,all,raw,115,0.9850059,0.97707295,0.9929389,2,neutral
16,sys_t150,all,raw,116,0.97701913,0.9656435,0.98839474,2,neutral
16,sys_t150,all,raw,117,0.99031883,0.9849396,0.9956981,2,neutral
16,sys_t150,all,raw,118,0.9595903,0.95614207,0.96303856,2,neutral
16,sys_t150,all,raw,119,0.9719584,0.96981066,0.9741061,2,neutral
16,sys_t150,all,raw,120,0.99245816,0.9882279,0.9966884,2,neutral
16,sys_t150,all,raw,121,0.94131875,0.89352477,0.9891128,2,neutral
16,sys_t150,all,raw,122,0.98724794,0.9824452,0.9920507,2,neutral
16,sys_t150,all,raw,123,0.9695554,0.9641361,0.9749747,2,neutral
16,sys_t150,all,raw,124,0.97819513,0.96791446,0.9884758,2,neutral
16,sys_t150,all,raw,125,0.8774618,0.81928474,0.9356389,2,neutral
16,sys_t150,all,raw,126,0.9239627,0.8723299,0.9755955,2,neutral
16,sys_t150,all,raw,127,0.92138207,0.8840161,0.9587481,2,neutral
16,sys_t150,all,raw,128,0.93750554,0.8818348,0.9931763,2,neutral
16,sys_t150,all,raw,129,0.9691905,0.94671255,0.99166834,2,neutral
16,sys_t150,all,raw,130,0.94221187,0.9257607,0.9586631,2,neutral
16,sys_t150,all,raw,131,0.9904678,0.9896309,0.99130476,2,neutral
16,sys_t150,all,raw,132,0.98436904,0.9796753,0.98906285,2,neutral
16,sys_t150,all,raw,133,0.99472606,0.99181753,0.99763453,2,neutral
16,sys_t150,all,raw,134,0.97543013,0.9582473,0.99261296,2,neutral
16,sys_t150,all,raw,135,0.99012375,0.98654777,0.99369967,2,neutral
16,sys_t150,all,raw,136,0.9803237,0.96885115,0.99179614,2,neutral
16,sys_t150,all,raw,137,0.982604,0.97145677,0.9937512,2,neutral
16,sys_t150,all,raw,138,0.9917431,0.98671573,0.9967705,2,neutral
16,sys_t150,all,raw,139,0.9604591,0.95829314,0.96262515,2,neutral
16,sys_t150,all,raw,140,0.9559939,0.9323984,0.9795894,2,neutral
16,sys_t150,all,raw,141,0.94873416,0.9262693,0.971199,2,neutral
16,sys_t150,all,raw,142,0.9717493,0.9479166,0.99558204,2,neutral
16,sys_t150,all,raw,143,0.97221553,0.95216954,0.9922616,2,neutral
16,sys_t150,all,raw,144,0.9522813,0.9381577,0.9664049,2,neutral
16,sys_t150,all,raw,145,0.9759195,0.9612257,0.99061334,2,neutral
16,sys_t150,all,raw,146,0.9605754,0.92514807,0.99600273,2,neutral
16,sys_t150,all,raw,147,0.98813856,0.9849739,0.9913032,2,neutral
16,sys_t150,all,raw,148,0.9572114,0.9187229,0.9956999,2,neutral
16,sys_t150,all,raw,149,0.9930183,0.9869327,0.99910396,2,neutral
16,sys_t150,all,raw,150,0.9553411,0.9138391,0.9968431,2,neutral
16,sys_t150,all,raw,151,0.93779707,0.9021675,0.9734267,2,neutral
16,sys_t150,all,raw,152,0.7893821,0.5985427,0.9802215,2,neutral
16,sys_t150,all,raw,153,0.8766574,0.8321617,0.9211531,2,neutral
16,sys_t150,all,raw,154,0.37804157,0.1549986,0.60108453,2,neutral
16,sys_t150,all,raw,155,0.55414736,0.5239469,0.5843479,2,neutral
16,sys_t150,all,raw,156,0.57234097,0.2465256,0.8981563,2,neutral
16,sys_t150,all,raw,157,0.3769812,0.11078109,0.6431813,2,neutral
16,sys_t150,all,raw,158,0.21412566,0.030936148,0.39731517,2,neutral
16,sys_t150,all,raw,159,0.27740353,0.13270438,0.4221027,2,neutral
16,sys_t150,all,raw,160,0.65551305,0.3665014,0.9445247,2,neutral
16,sys_t150,all,raw,161,0.071661316,0.017270818,0.12605181,2,neutral
16,sys_t150,all,raw,162,0.15538394,0.11722797,0.19353993,2,neutral
16,sys_t150,all,raw,163,0.46424094,0.04734045,0.8811414,2,neutral
16,sys_t150,all,raw,164,0.59540653,0.489234,0.7015791,2,neutral
16,sys_t150,all,raw,165,0.04066427,0.029608067,0.051720474,2,neutral
16,sys_t150,all,raw,166,0.22780323,0.054937914,0.40066856,2,neutral
