activation_site,layer,metric,held_out,value
pre_mlp,19,leave_one_persona_out_cosine,consultant,0.9980656144078357
pre_mlp,19,leave_one_persona_out_cosine,devils_advocate,0.9923623129218755
pre_mlp,19,leave_one_persona_out_cosine,engineer,0.9968624086808034
pre_mlp,19,leave_one_persona_out_cosine,genie,0.9940848817272464
pre_mlp,19,leave_one_persona_out_cosine,librarian,0.9957637465786829
pre_mlp,19,leave_one_persona_out_cosine,mediator,0.9911290037965639
pre_mlp,19,leave_one_persona_out_cosine,mystic,0.9872412184710376
pre_mlp,19,leave_one_persona_out_cosine,pirate,0.9852066876314136
pre_mlp,19,leave_one_persona_out_cosine,tutor,0.9989593144011392
pre_mlp,19,pairwise_question_cosine,q0_vs_q2,0.4164317456994535
pre_mlp,19,pairwise_question_cosine,q0_vs_q5,0.4169123566239918
pre_mlp,19,pairwise_question_cosine,q0_vs_q51,0.35296619526115997
pre_mlp,19,pairwise_question_cosine,q0_vs_q119,0.37429904036759293
pre_mlp,19,pairwise_question_cosine,q0_vs_q190,0.4232157331968659
pre_mlp,19,pairwise_question_cosine,q2_vs_q5,0.39050794438267356
pre_mlp,19,pairwise_question_cosine,q2_vs_q51,0.34328437212920526
pre_mlp,19,pairwise_question_cosine,q2_vs_q119,0.4099199148546782
pre_mlp,19,pairwise_question_cosine,q2_vs_q190,0.4457327452443066
pre_mlp,19,pairwise_question_cosine,q5_vs_q51,0.4099701450858185
pre_mlp,19,pairwise_question_cosine,q5_vs_q119,0.3457760805670297
pre_mlp,19,pairwise_question_cosine,q5_vs_q190,0.3765665884360442
pre_mlp,19,pairwise_question_cosine,q51_vs_q119,0.35373497377136226
pre_mlp,19,pairwise_question_cosine,q51_vs_q190,0.33985293798929134
pre_mlp,19,pairwise_question_cosine,q119_vs_q190,0.4107909268174299
pre_mlp,19,leave_one_question_out_cosine,q0,0.9729946532795626
pre_mlp,19,leave_one_question_out_cosine,q2,0.9859192146836472
pre_mlp,19,leave_one_question_out_cosine,q5,0.9795299348126558
pre_mlp,19,leave_one_question_out_cosine,q51,0.9685914312931089
pre_mlp,19,leave_one_question_out_cosine,q119,0.9798074905935447
pre_mlp,19,leave_one_question_out_cosine,q190,0.98768464409509
pre_mlp,19,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.665447481334031
pre_mlp,20,leave_one_persona_out_cosine,anarchist,0.9785033906612124
pre_mlp,20,leave_one_persona_out_cosine,bartender,0.9926864504288044
pre_mlp,20,leave_one_persona_out_cosine,comedian,0.9769920700495788
pre_mlp,20,leave_one_persona_out_cosine,consultant,0.9979997565229469
pre_mlp,20,leave_one_persona_out_cosine,devils_advocate,0.9921437429111679
pre_mlp,20,leave_one_persona_out_cosine,engineer,0.9968176522496871
pre_mlp,20,leave_one_persona_out_cosine,genie,0.9937044689957464
pre_mlp,20,leave_one_persona_out_cosine,librarian,0.9956745332125738
pre_mlp,20,leave_one_persona_out_cosine,mediator,0.9910582672121785
pre_mlp,20,leave_one_persona_out_cosine,mystic,0.98411030036442
pre_mlp,20,leave_one_persona_out_cosine,pirate,0.9837015817641895
pre_mlp,20,leave_one_persona_out_cosine,tutor,0.9989275975309048
pre_mlp,20,pairwise_question_cosine,q0_vs_q2,0.40537390979123544
pre_mlp,20,pairwise_question_cosine,q0_vs_q5,0.41233297717635004
pre_mlp,20,pairwise_question_cosine,q0_vs_q51,0.33983046881947865
pre_mlp,20,pairwise_question_cosine,q0_vs_q119,0.38613481319314447
pre_mlp,20,pairwise_question_cosine,q0_vs_q190,0.4248783711170534
pre_mlp,20,pairwise_question_cosine,q2_vs_q5,0.3897511473488036
pre_mlp,20,pairwise_question_cosine,q2_vs_q51,0.3324343902443637
pre_mlp,20,pairwise_question_cosine,q2_vs_q119,0.420635552014042
pre_mlp,20,pairwise_question_cosine,q2_vs_q190,0.43312013063661015
pre_mlp,20,pairwise_question_cosine,q5_vs_q51,0.3987826865839211
pre_mlp,20,pairwise_question_cosine,q5_vs_q119,0.3605150587362037
pre_mlp,20,pairwise_question_cosine,q5_vs_q190,0.3714772603210633
pre_mlp,20,pairwise_question_cosine,q51_vs_q119,0.35754232794511415
pre_mlp,20,pairwise_question_cosine,q51_vs_q190,0.3143566991611076
pre_mlp,20,pairwise_question_cosine,q119_vs_q190,0.40928800103425217
pre_mlp,20,leave_one_question_out_cosine,q0,0.9713034828598627
pre_mlp,20,leave_one_question_out_cosine,q2,0.9859536878996803
pre_mlp,20,leave_one_question_out_cosine,q5,0.9797033985779036
pre_mlp,20,leave_one_question_out_cosine,q51,0.9684582553646024
pre_mlp,20,leave_one_question_out_cosine,q119,0.9803283806791719
pre_mlp,20,leave_one_question_out_cosine,q190,0.9872790387566271
pre_mlp,20,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.6625143770259192
block_output,8,leave_one_persona_out_cosine,anarchist,0.9767893106472427
block_output,8,leave_one_persona_out_cosine,bartender,0.992117659990762
block_output,8,leave_one_persona_out_cosine,comedian,0.9792422598802134
block_output,8,leave_one_persona_out_cosine,consultant,0.9970029877688364
block_output,8,leave_one_persona_out_cosine,devils_advocate,0.9883281516514282
block_output,8,leave_one_persona_out_cosine,engineer,0.9944788841139733
block_output,8,leave_one_persona_out_cosine,genie,0.9933695979977881
block_output,8,leave_one_persona_out_cosine,librarian,0.9950197678454908
block_output,8,leave_one_persona_out_cosine,mediator,0.9890477812081652
block_output,8,leave_one_persona_out_cosine,mystic,0.9884732633348586
block_output,8,leave_one_persona_out_cosine,pirate,0.9921626575102488
block_output,8,leave_one_persona_out_cosine,tutor,0.998733121750437
block_output,8,pairwise_question_cosine,q0_vs_q2,0.2103576975407141
block_output,8,pairwise_question_cosine,q0_vs_q5,0.3835778476141885
block_output,8,pairwise_question_cosine,q0_vs_q51,0.20045549384935363
block_output,8,pairwise_question_cosine,q0_vs_q119,0.2315831460758496
block_output,8,pairwise_question_cosine,q0_vs_q190,0.21883995970837294
block_output,8,pairwise_question_cosine,q2_vs_q5,0.3179473732658442
block_output,8,pairwise_question_cosine,q2_vs_q51,0.3204960034017764
block_output,8,pairwise_question_cosine,q2_vs_q119,-0.014076779577610408
block_output,8,pairwise_question_cosine,q2_vs_q190,0.13691244880688505
block_output,8,pairwise_question_cosine,q5_vs_q51,0.2949035677760915
block_output,8,pairwise_question_cosine,q5_vs_q119,0.28033530033330695
block_output,8,pairwise_question_cosine,q5_vs_q190,0.23078266588998006
block_output,8,pairwise_question_cosine,q51_vs_q119,0.17729126616485152
block_output,8,pairwise_question_cosine,q51_vs_q190,0.23654153617170462
block_output,8,pairwise_question_cosine,q119_vs_q190,0.4046600326192724
block_output,8,leave_one_question_out_cosine,q0,0.947122192889358
block_output,8,leave_one_question_out_cosine,q2,0.9739552277250744
block_output,8,leave_one_question_out_cosine,q5,0.9683236245331341
block_output,8,leave_one_question_out_cosine,q51,0.9623233589098247
block_output,8,leave_one_question_out_cosine,q119,0.9705663189249912
block_output,8,leave_one_question_out_cosine,q190,0.9822919539414398
block_output,8,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.4318028793913522
block_output,9,leave_one_persona_out_cosine,anarchist,0.9726016725571368
block_output,9,leave_one_persona_out_cosine,bartender,0.9908039341238061
block_output,9,leave_one_persona_out_cosine,comedian,0.9801639722392117
block_output,9,leave_one_persona_out_cosine,consultant,0.9969730060862164
block_output,9,leave_one_persona_out_cosine,devils_advocate,0.9890623486607601
block_output,9,leave_one_persona_out_cosine,engineer,0.9947742282129257
block_output,9,leave_one_persona_out_cosine,genie,0.9939161280050177
block_output,9,leave_one_persona_out_cosine,librarian,0.9942305136449838
block_output,9,leave_one_persona_out_cosine,mediator,0.9889384614954185
block_output,9,leave_one_persona_out_cosine,mystic,0.9872440165833605
block_output,9,leave_one_persona_out_cosine,pirate,0.9919073944590947
block_output,9,leave_one_persona_out_cosine,tutor,0.9986763727760509
block_output,9,pairwise_question_cosine,q0_vs_q2,0.17768340135939362
block_output,9,pairwise_question_cosine,q0_vs_q5,0.3227379452374679
block_output,9,pairwise_question_cosine,q0_vs_q51,0.20880714820949303
block_output,9,pairwise_question_cosine,q0_vs_q119,0.25182004745617276
block_output,9,pairwise_question_cosine,q0_vs_q190,0.22397181851883907
block_output,9,pairwise_question_cosine,q2_vs_q5,0.26714941434050216
block_output,9,pairwise_question_cosine,q2_vs_q51,0.27750002511656247
block_output,9,pairwise_question_cosine,q2_vs_q119,0.07548535921902452
block_output,9,pairwise_question_cosine,q2_vs_q190,0.16021299490992919
block_output,9,pairwise_question_cosine,q5_vs_q51,0.258719937456758
block_output,9,pairwise_question_cosine,q5_vs_q119,0.24920104640807972
block_output,9,pairwise_question_cosine,q5_vs_q190,0.2219384935351176
block_output,9,pairwise_question_cosine,q51_vs_q119,0.14827786226890682
block_output,9,pairwise_question_cosine,q51_vs_q190,0.20046468761979314
block_output,9,pairwise_question_cosine,q119_vs_q190,0.3723798778076702
block_output,9,leave_one_question_out_cosine,q0,0.9523588350695334
block_output,9,leave_one_question_out_cosine,q2,0.9708491815918966
block_output,9,leave_one_question_out_cosine,q5,0.9607855731199636
block_output,9,leave_one_question_out_cosine,q51,0.957790206376167
block_output,9,leave_one_question_out_cosine,q119,0.9681039250242262
block_output,9,leave_one_question_out_cosine,q190,0.9831996599330565
block_output,9,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.4229857250032981
block_output,10,leave_one_persona_out_cosine,anarchist,0.9716694285328927
block_output,10,leave_one_persona_out_cosine,bartender,0.9905204272228729
block_output,10,leave_one_persona_out_cosine,comedian,0.981586067112287
block_output,10,leave_one_persona_out_cosine,consultant,0.9969819444006385
block_output,10,leave_one_persona_out_cosine,devils_advocate,0.989411036241422
block_output,10,leave_one_persona_out_cosine,engineer,0.9949319858900024
block_output,10,leave_one_persona_out_cosine,genie,0.9942753195721697
block_output,10,leave_one_persona_out_cosine,librarian,0.9943043107613462
block_output,10,leave_one_persona_out_cosine,mediator,0.9886161676758477
block_output,10,leave_one_persona_out_cosine,mystic,0.987768775750959
block_output,10,leave_one_persona_out_cosine,pirate,0.9928204281797647
block_output,10,leave_one_persona_out_cosine,tutor,0.9986621492514763
block_output,10,pairwise_question_cosine,q0_vs_q2,0.18233196247156594
block_output,10,pairwise_question_cosine,q0_vs_q5,0.30328524959771697
block_output,10,pairwise_question_cosine,q0_vs_q51,0.17798756695604812
block_output,10,pairwise_question_cosine,q0_vs_q119,0.23129821873492704
block_output,10,pairwise_question_cosine,q0_vs_q190,0.20094229612141512
block_output,10,pairwise_question_cosine,q2_vs_q5,0.2283801787138932
block_output,10,pairwise_question_cosine,q2_vs_q51,0.23993176879685477
block_output,10,pairwise_question_cosine,q2_vs_q119,0.02517607952943613
block_output,10,pairwise_question_cosine,q2_vs_q190,0.10960115773927773
block_output,10,pairwise_question_cosine,q5_vs_q51,0.24614608662825121
block_output,10,pairwise_question_cosine,q5_vs_q119,0.23342118687200175
block_output,10,pairwise_question_cosine,q5_vs_q190,0.2081350960489847
block_output,10,pairwise_question_cosine,q51_vs_q119,0.11904531399428186
block_output,10,pairwise_question_cosine,q51_vs_q190,0.19936970244708588
block_output,10,pairwise_question_cosine,q119_vs_q190,0.3435622202149277
block_output,10,leave_one_question_out_cosine,q0,0.953410136426463
block_output,10,leave_one_question_out_cosine,q2,0.9693539677701244
block_output,10,leave_one_question_out_cosine,q5,0.958626135834374
block_output,10,leave_one_question_out_cosine,q51,0.9451451978244652
block_output,10,leave_one_question_out_cosine,q119,0.9660266490105471
block_output,10,leave_one_question_out_cosine,q190,0.9820839521475124
block_output,10,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.38488695859572375
block_output,11,leave_one_persona_out_cosine,anarchist,0.9674982171518332
block_output,11,leave_one_persona_out_cosine,bartender,0.9893468674076512
block_output,11,leave_one_persona_out_cosine,comedian,0.9795365295192516
block_output,11,leave_one_persona_out_cosine,consultant,0.996808103455378
block_output,11,leave_one_persona_out_cosine,devils_advocate,0.9894531583091012
block_output,11,leave_one_persona_out_cosine,engineer,0.9948888876357141
block_output,11,leave_one_persona_out_cosine,genie,0.9943592230030273
block_output,11,leave_one_persona_out_cosine,librarian,0.9936619723435338
block_output,11,leave_one_persona_out_cosine,mediator,0.9876830592700903
block_output,11,leave_one_persona_out_cosine,mystic,0.9864179447478336
block_output,11,leave_one_persona_out_cosine,pirate,0.9923866038396433
block_output,11,leave_one_persona_out_cosine,tutor,0.998694822709604
block_output,11,pairwise_question_cosine,q0_vs_q2,0.15657191191504743
block_output,11,pairwise_question_cosine,q0_vs_q5,0.2804692217055872
block_output,11,pairwise_question_cosine,q0_vs_q51,0.18948255505388115
block_output,11,pairwise_question_cosine,q0_vs_q119,0.24513027952888936
block_output,11,pairwise_question_cosine,q0_vs_q190,0.22361286009478631
block_output,11,pairwise_question_cosine,q2_vs_q5,0.21593951030327843
block_output,11,pairwise_question_cosine,q2_vs_q51,0.22763544502255015
block_output,11,pairwise_question_cosine,q2_vs_q119,0.10528491875114537
block_output,11,pairwise_question_cosine,q2_vs_q190,0.13834970469175284
block_output,11,pairwise_question_cosine,q5_vs_q51,0.2390625518324432
block_output,11,pairwise_question_cosine,q5_vs_q119,0.21693377918681073
block_output,11,pairwise_question_cosine,q5_vs_q190,0.18514070815938705
block_output,11,pairwise_question_cosine,q51_vs_q119,0.15095658734474632
block_output,11,pairwise_question_cosine,q51_vs_q190,0.2030414110082447
block_output,11,pairwise_question_cosine,q119_vs_q190,0.3516724706769842
block_output,11,leave_one_question_out_cosine,q0,0.9543913949755937
block_output,11,leave_one_question_out_cosine,q2,0.971142651173072
block_output,11,leave_one_question_out_cosine,q5,0.9581152921540231
block_output,11,leave_one_question_out_cosine,q51,0.9478566093219699
block_output,11,leave_one_question_out_cosine,q119,0.9662638452467094
block_output,11,leave_one_question_out_cosine,q190,0.9802098293586807
block_output,11,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.40796436049347606
block_output,12,leave_one_persona_out_cosine,anarchist,0.9670771621996819
block_output,12,leave_one_persona_out_cosine,bartender,0.9894544261947437
block_output,12,leave_one_persona_out_cosine,comedian,0.9782894200545034
block_output,12,leave_one_persona_out_cosine,consultant,0.9968465962978308
block_output,12,leave_one_persona_out_cosine,devils_advocate,0.989220435493521
block_output,12,leave_one_persona_out_cosine,engineer,0.9952339532249456
block_output,12,leave_one_persona_out_cosine,genie,0.9943876017179809
block_output,12,leave_one_persona_out_cosine,librarian,0.993729571296605
block_output,12,leave_one_persona_out_cosine,mediator,0.9876424992624361
block_output,12,leave_one_persona_out_cosine,mystic,0.9878131826411293
block_output,12,leave_one_persona_out_cosine,pirate,0.992816635940588
block_output,12,leave_one_persona_out_cosine,tutor,0.9986676996440784
block_output,12,pairwise_question_cosine,q0_vs_q2,0.18435492426645714
block_output,12,pairwise_question_cosine,q0_vs_q5,0.2879960458712897
block_output,12,pairwise_question_cosine,q0_vs_q51,0.1893375018904477
block_output,12,pairwise_question_cosine,q0_vs_q119,0.2046645781026837
block_output,12,pairwise_question_cosine,q0_vs_q190,0.20563928546132884
block_output,12,pairwise_question_cosine,q2_vs_q5,0.2060146941974749
block_output,12,pairwise_question_cosine,q2_vs_q51,0.22863499349825692
block_output,12,pairwise_question_cosine,q2_vs_q119,0.05481221436527773
block_output,12,pairwise_question_cosine,q2_vs_q190,0.12523493952827472
block_output,12,pairwise_question_cosine,q5_vs_q51,0.23593361985171818
block_output,12,pairwise_question_cosine,q5_vs_q119,0.18560558481733438
block_output,12,pairwise_question_cosine,q5_vs_q190,0.17467298656141472
block_output,12,pairwise_question_cosine,q51_vs_q119,0.13414375319783328
block_output,12,pairwise_question_cosine,q51_vs_q190,0.17231803942184276
block_output,12,pairwise_question_cosine,q119_vs_q190,0.3249201592166122
block_output,12,leave_one_question_out_cosine,q0,0.947629822860686
block_output,12,leave_one_question_out_cosine,q2,0.9703506777939233
block_output,12,leave_one_question_out_cosine,q5,0.9556017881706591
block_output,12,leave_one_question_out_cosine,q51,0.9488466271410554
block_output,12,leave_one_question_out_cosine,q119,0.9659181237490525
block_output,12,leave_one_question_out_cosine,q190,0.9799343373733871
block_output,12,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.3958368698529979
block_output,13,leave_one_persona_out_cosine,anarchist,0.9698433593139343
block_output,13,leave_one_persona_out_cosine,bartender,0.99031258677449
block_output,13,leave_one_persona_out_cosine,comedian,0.9776858409090685
block_output,13,leave_one_persona_out_cosine,consultant,0.9972136713068841
block_output,13,leave_one_persona_out_cosine,devils_advocate,0.9901318813517771
block_output,13,leave_one_persona_out_cosine,engineer,0.9958268694352688
block_output,13,leave_one_persona_out_cosine,genie,0.9947020953272059
block_output,13,leave_one_persona_out_cosine,librarian,0.9947202526140038
block_output,13,leave_one_persona_out_cosine,mediator,0.9884942675603291
block_output,13,leave_one_persona_out_cosine,mystic,0.9880314379252328
block_output,13,leave_one_persona_out_cosine,pirate,0.9924838700843192
block_output,13,leave_one_persona_out_cosine,tutor,0.9987572219716492
block_output,13,pairwise_question_cosine,q0_vs_q2,0.23314976052030242
block_output,13,pairwise_question_cosine,q0_vs_q5,0.31804256884286564
block_output,13,pairwise_question_cosine,q0_vs_q51,0.24551816930530262
block_output,13,pairwise_question_cosine,q0_vs_q119,0.27954168170129867
block_output,13,pairwise_question_cosine,q0_vs_q190,0.28281593002128524
block_output,13,pairwise_question_cosine,q2_vs_q5,0.21751386754410637
block_output,13,pairwise_question_cosine,q2_vs_q51,0.2605480301271961
block_output,13,pairwise_question_cosine,q2_vs_q119,0.1499694434910075
block_output,13,pairwise_question_cosine,q2_vs_q190,0.21943229967082056
block_output,13,pairwise_question_cosine,q5_vs_q51,0.2774644607274856
block_output,13,pairwise_question_cosine,q5_vs_q119,0.2299447920783935
block_output,13,pairwise_question_cosine,q5_vs_q190,0.2011911978419237
block_output,13,pairwise_question_cosine,q51_vs_q119,0.1919149226212825
block_output,13,pairwise_question_cosine,q51_vs_q190,0.19285719769131127
block_output,13,pairwise_question_cosine,q119_vs_q190,0.3343666464192921
block_output,13,leave_one_question_out_cosine,q0,0.9584668836899994
block_output,13,leave_one_question_out_cosine,q2,0.9754236137737504
block_output,13,leave_one_question_out_cosine,q5,0.9627314338434358
block_output,13,leave_one_question_out_cosine,q51,0.9536233793644978
block_output,13,leave_one_question_out_cosine,q119,0.9700835807688217
block_output,13,leave_one_question_out_cosine,q190,0.9824840155047048
block_output,13,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.4664884202272539
block_output,14,leave_one_persona_out_cosine,anarchist,0.9744187763125965
block_output,14,leave_one_persona_out_cosine,bartender,0.9917950550026138
block_output,14,leave_one_persona_out_cosine,comedian,0.9787840462195118
block_output,14,leave_one_persona_out_cosine,consultant,0.9975600323819147
block_output,14,leave_one_persona_out_cosine,devils_advocate,0.9908148549883176
block_output,14,leave_one_persona_out_cosine,engineer,0.9963083171376415
block_output,14,leave_one_persona_out_cosine,genie,0.9952640010514636
block_output,14,leave_one_persona_out_cosine,librarian,0.9953424809549942
block_output,14,leave_one_persona_out_cosine,mediator,0.989954482560003
block_output,14,leave_one_persona_out_cosine,mystic,0.9896344829282876
block_output,14,leave_one_persona_out_cosine,pirate,0.9934203156050342
block_output,14,leave_one_persona_out_cosine,tutor,0.9988333404380259
block_output,14,pairwise_question_cosine,q0_vs_q2,0.31556894779633976
block_output,14,pairwise_question_cosine,q0_vs_q5,0.35938551368974264
block_output,14,pairwise_question_cosine,q0_vs_q51,0.2718059842203868
block_output,14,pairwise_question_cosine,q0_vs_q119,0.2703780468032747
block_output,14,pairwise_question_cosine,q0_vs_q190,0.2646322137895482
block_output,14,pairwise_question_cosine,q2_vs_q5,0.26759014160692396
block_output,14,pairwise_question_cosine,q2_vs_q51,0.2638282736661951
block_output,14,pairwise_question_cosine,q2_vs_q119,0.17530924723587585
block_output,14,pairwise_question_cosine,q2_vs_q190,0.23765408411099787
block_output,14,pairwise_question_cosine,q5_vs_q51,0.2904141358982421
block_output,14,pairwise_question_cosine,q5_vs_q119,0.24949303911588283
block_output,14,pairwise_question_cosine,q5_vs_q190,0.2062714896922602
block_output,14,pairwise_question_cosine,q51_vs_q119,0.19161837336450277
block_output,14,pairwise_question_cosine,q51_vs_q190,0.1998243540843578
block_output,14,pairwise_question_cosine,q119_vs_q190,0.3288422656944466
block_output,14,leave_one_question_out_cosine,q0,0.9598246607783485
block_output,14,leave_one_question_out_cosine,q2,0.9777427571883829
block_output,14,leave_one_question_out_cosine,q5,0.9672966494040267
block_output,14,leave_one_question_out_cosine,q51,0.9549871326297267
block_output,14,leave_one_question_out_cosine,q119,0.9708221014993803
block_output,14,leave_one_question_out_cosine,q190,0.9837857792246315
block_output,14,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.4984597440923282
block_output,15,leave_one_persona_out_cosine,anarchist,0.978126273932895
block_output,15,leave_one_persona_out_cosine,bartender,0.9930055957007977
block_output,15,leave_one_persona_out_cosine,comedian,0.9776619346940911
block_output,15,leave_one_persona_out_cosine,consultant,0.9979886355705284
block_output,15,leave_one_persona_out_cosine,devils_advocate,0.9913872976232841
block_output,15,leave_one_persona_out_cosine,engineer,0.9968281745619298
block_output,15,leave_one_persona_out_cosine,genie,0.9955303262950521
block_output,15,leave_one_persona_out_cosine,librarian,0.9960917442652331
block_output,15,leave_one_persona_out_cosine,mediator,0.991804987151444
block_output,15,leave_one_persona_out_cosine,mystic,0.99022013032339
block_output,15,leave_one_persona_out_cosine,pirate,0.9936489748219242
block_output,15,leave_one_persona_out_cosine,tutor,0.9989684051209924
block_output,15,pairwise_question_cosine,q0_vs_q2,0.36973220783364263
block_output,15,pairwise_question_cosine,q0_vs_q5,0.40004256954972855
block_output,15,pairwise_question_cosine,q0_vs_q51,0.30134803989668024
block_output,15,pairwise_question_cosine,q0_vs_q119,0.3491785740185048
block_output,15,pairwise_question_cosine,q0_vs_q190,0.3464283599840289
block_output,15,pairwise_question_cosine,q2_vs_q5,0.3336351463036996
block_output,15,pairwise_question_cosine,q2_vs_q51,0.29636287757345947
block_output,15,pairwise_question_cosine,q2_vs_q119,0.29294283403654603
block_output,15,pairwise_question_cosine,q2_vs_q190,0.32871351185136616
block_output,15,pairwise_question_cosine,q5_vs_q51,0.315727330306666
block_output,15,pairwise_question_cosine,q5_vs_q119,0.3141995102844601
block_output,15,pairwise_question_cosine,q5_vs_q190,0.2852116239322469
block_output,15,pairwise_question_cosine,q51_vs_q119,0.2350096259629536
block_output,15,pairwise_question_cosine,q51_vs_q190,0.23380008594447854
block_output,15,pairwise_question_cosine,q119_vs_q190,0.37445406213253796
block_output,15,leave_one_question_out_cosine,q0,0.9661254117807407
block_output,15,leave_one_question_out_cosine,q2,0.9821409460088129
block_output,15,leave_one_question_out_cosine,q5,0.9740784599403738
block_output,15,leave_one_question_out_cosine,q51,0.9601503732467744
block_output,15,leave_one_question_out_cosine,q119,0.976339475638249
block_output,15,leave_one_question_out_cosine,q190,0.9859346198439549
block_output,15,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.5679637076356162
block_output,16,leave_one_persona_out_cosine,anarchist,0.9788647779843606
block_output,16,leave_one_persona_out_cosine,bartender,0.993202912271302
block_output,16,leave_one_persona_out_cosine,comedian,0.9762591485655622
block_output,16,leave_one_persona_out_cosine,consultant,0.998002755498717
block_output,16,leave_one_persona_out_cosine,devils_advocate,0.9918231926361413
block_output,16,leave_one_persona_out_cosine,engineer,0.996750417336039
block_output,16,leave_one_persona_out_cosine,genie,0.9957967901274843
block_output,16,leave_one_persona_out_cosine,librarian,0.9961115410339535
block_output,16,leave_one_persona_out_cosine,mediator,0.9916495526265383
block_output,16,leave_one_persona_out_cosine,mystic,0.9911297030849116
block_output,16,leave_one_persona_out_cosine,pirate,0.993860895177744
block_output,16,leave_one_persona_out_cosine,tutor,0.9988679285639539
block_output,16,pairwise_question_cosine,q0_vs_q2,0.41129096554367556
block_output,16,pairwise_question_cosine,q0_vs_q5,0.4042112846175145
block_output,16,pairwise_question_cosine,q0_vs_q51,0.3085045956640248
block_output,16,pairwise_question_cosine,q0_vs_q119,0.2762143856137131
block_output,16,pairwise_question_cosine,q0_vs_q190,0.3341995797016236
block_output,16,pairwise_question_cosine,q2_vs_q5,0.35772696382076113
block_output,16,pairwise_question_cosine,q2_vs_q51,0.2843768824720551
block_output,16,pairwise_question_cosine,q2_vs_q119,0.27353241779667287
block_output,16,pairwise_question_cosine,q2_vs_q190,0.3222099941927334
block_output,16,pairwise_question_cosine,q5_vs_q51,0.3199437776007697
block_output,16,pairwise_question_cosine,q5_vs_q119,0.25837854812502653
block_output,16,pairwise_question_cosine,q5_vs_q190,0.27154717870666134
block_output,16,pairwise_question_cosine,q51_vs_q119,0.22246170949019645
block_output,16,pairwise_question_cosine,q51_vs_q190,0.2403648779030096
block_output,16,pairwise_question_cosine,q119_vs_q190,0.3424771764128252
block_output,16,leave_one_question_out_cosine,q0,0.964131492655019
block_output,16,leave_one_question_out_cosine,q2,0.9819222039879726
block_output,16,leave_one_question_out_cosine,q5,0.9739999210415214
block_output,16,leave_one_question_out_cosine,q51,0.9623890423973172
block_output,16,leave_one_question_out_cosine,q119,0.9729196993706193
block_output,16,leave_one_question_out_cosine,q190,0.9854571027570718
block_output,16,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.5856633733550018
block_output,17,leave_one_persona_out_cosine,anarchist,0.9812464379715811
block_output,17,leave_one_persona_out_cosine,bartender,0.9943332652567964
block_output,17,leave_one_persona_out_cosine,comedian,0.9810604221913897
block_output,17,leave_one_persona_out_cosine,consultant,0.9982428203736295
block_output,17,leave_one_persona_out_cosine,devils_advocate,0.9929015535073672
block_output,17,leave_one_persona_out_cosine,engineer,0.9970419514219065
block_output,17,leave_one_persona_out_cosine,genie,0.9957393182694897
block_output,17,leave_one_persona_out_cosine,librarian,0.9965575536952259
block_output,17,leave_one_persona_out_cosine,mediator,0.9921572329040448
block_output,17,leave_one_persona_out_cosine,mystic,0.9900474203396511
block_output,17,leave_one_persona_out_cosine,pirate,0.9914348867527251
block_output,17,leave_one_persona_out_cosine,tutor,0.9989867466515349
block_output,17,pairwise_question_cosine,q0_vs_q2,0.4582297583496192
block_output,17,pairwise_question_cosine,q0_vs_q5,0.4505163041412073
block_output,17,pairwise_question_cosine,q0_vs_q51,0.38829764177385245
block_output,17,pairwise_question_cosine,q0_vs_q119,0.4058886678396413
block_output,17,pairwise_question_cosine,q0_vs_q190,0.43215785761605446
block_output,17,pairwise_question_cosine,q2_vs_q5,0.43744991182241
block_output,17,pairwise_question_cosine,q2_vs_q51,0.36197263191156204
block_output,17,pairwise_question_cosine,q2_vs_q119,0.4016266381828839
block_output,17,pairwise_question_cosine,q2_vs_q190,0.4077667139187176
block_output,17,pairwise_question_cosine,q5_vs_q51,0.40397590139737893
block_output,17,pairwise_question_cosine,q5_vs_q119,0.34214025133124126
block_output,17,pairwise_question_cosine,q5_vs_q190,0.3479664604743709
block_output,17,pairwise_question_cosine,q51_vs_q119,0.3231009833145079
block_output,17,pairwise_question_cosine,q51_vs_q190,0.33753810476568363
block_output,17,pairwise_question_cosine,q119_vs_q190,0.41057078669847563
block_output,17,leave_one_question_out_cosine,q0,0.9727071505956996
block_output,17,leave_one_question_out_cosine,q2,0.9863301041511691
block_output,17,leave_one_question_out_cosine,q5,0.9802136363986097
block_output,17,leave_one_question_out_cosine,q51,0.9706151720613393
block_output,17,leave_one_question_out_cosine,q119,0.9806671930485942
block_output,17,leave_one_question_out_cosine,q190,0.988320468627394
block_output,17,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.6714946940784103
block_output,18,leave_one_persona_out_cosine,anarchist,0.9837048725649228
