layer,condition,token_set,smoothing,token_in_prompt_ix,mean,ci_lo,ci_hi,n,input_set
16,sys_t25,all,ewma,206,0.03459209,0.02696355,0.04371063,171,neutral
16,sys_t25,all,ewma,207,0.035892356,0.02683981,0.04658192,170,neutral
16,sys_t25,all,ewma,208,0.034043986,0.025388945,0.04400301,170,neutral
16,sys_t25,all,ewma,209,0.036843188,0.02683437,0.048209764,170,neutral
16,sys_t25,all,ewma,210,0.03794825,0.027038235,0.0494725,170,neutral
16,sys_t25,all,ewma,211,0.03918621,0.027622424,0.05181414,169,neutral
16,sys_t25,all,ewma,212,0.040207762,0.028521659,0.053756524,169,neutral
16,sys_t25,all,ewma,213,0.039139885,0.027762186,0.052522484,169,neutral
16,sys_t25,all,ewma,214,0.03930529,0.02807032,0.052512255,169,neutral
16,sys_t25,all,ewma,215,0.038965754,0.028507804,0.05208494,169,neutral
16,sys_t25,all,ewma,216,0.036376093,0.02851334,0.04711658,169,neutral
16,sys_t25,all,ewma,217,0.036425717,0.028283035,0.04869699,169,neutral
16,sys_t25,all,ewma,218,0.03569363,0.027258376,0.04720323,169,neutral
16,sys_t25,all,ewma,219,0.036096625,0.026695283,0.046689365,169,neutral
16,sys_t25,all,ewma,220,0.03666466,0.028712654,0.046071596,168,neutral
16,sys_t25,all,ewma,221,0.0354438,0.02714613,0.044448983,168,neutral
16,sys_t25,all,ewma,222,0.034558132,0.026854996,0.04458476,167,neutral
16,sys_t25,all,ewma,223,0.034605425,0.026929908,0.044817977,167,neutral
16,sys_t25,all,ewma,224,0.033170775,0.025950007,0.0418722,167,neutral
16,sys_t25,all,ewma,225,0.031144783,0.023980722,0.039000016,166,neutral
16,sys_t25,all,ewma,226,0.029607099,0.023433425,0.03704336,165,neutral
16,sys_t25,all,ewma,227,0.029659105,0.023350589,0.036696546,164,neutral
16,sys_t25,all,ewma,228,0.0284083,0.02282871,0.035053417,164,neutral
16,sys_t25,all,ewma,229,0.029737614,0.023658415,0.036610022,164,neutral
16,sys_t25,all,ewma,230,0.028358517,0.021982227,0.03520108,164,neutral
16,sys_t25,all,ewma,231,0.028448293,0.022508353,0.035334263,164,neutral
16,sys_t25,all,ewma,232,0.029590217,0.022512067,0.038300477,163,neutral
16,sys_t25,all,ewma,233,0.031518374,0.024684824,0.03974756,163,neutral
16,sys_t25,all,ewma,234,0.03414296,0.026201425,0.04327419,163,neutral
16,sys_t25,all,ewma,235,0.03546028,0.02713116,0.045039617,163,neutral
16,sys_t25,all,ewma,236,0.036976583,0.028094478,0.045953445,162,neutral
16,sys_t25,all,ewma,237,0.038712002,0.027700292,0.050057992,162,neutral
16,sys_t25,all,ewma,238,0.03667066,0.026347794,0.04764553,162,neutral
16,sys_t25,all,ewma,239,0.04055369,0.029475184,0.0528105,162,neutral
16,sys_t25,all,ewma,240,0.042740922,0.031249784,0.054188013,162,neutral
16,sys_t25,all,ewma,241,0.04229627,0.029046595,0.05413394,162,neutral
16,sys_t25,all,ewma,242,0.04127716,0.028743736,0.053532828,162,neutral
16,sys_t25,all,ewma,243,0.043166954,0.028388424,0.056665245,162,neutral
16,sys_t25,all,ewma,244,0.04269217,0.02891747,0.05533012,162,neutral
16,sys_t25,all,ewma,245,0.04309736,0.029762048,0.055361103,162,neutral
16,sys_t25,all,ewma,246,0.044093046,0.033019736,0.05864446,160,neutral
16,sys_t25,all,ewma,247,0.043432407,0.03145911,0.056324065,160,neutral
16,sys_t25,all,ewma,248,0.04297619,0.030372882,0.055093814,160,neutral
16,sys_t25,all,ewma,249,0.041289926,0.029508783,0.0523487,160,neutral
16,sys_t25,content,ewma,0,,,,0,neutral
16,sys_t25,content,ewma,1,0.9976796,0.9961761,0.9987729,199,neutral
16,sys_t25,content,ewma,2,0.95331377,0.9406049,0.9656446,199,neutral
16,sys_t25,content,ewma,3,0.9167282,0.90053695,0.93402714,199,neutral
16,sys_t25,content,ewma,4,0.893432,0.87485284,0.9136062,199,neutral
16,sys_t25,content,ewma,5,0.87104994,0.8492071,0.8945976,199,neutral
16,sys_t25,content,ewma,6,0.856539,0.8352831,0.8795423,199,neutral
16,sys_t25,content,ewma,7,0.850107,0.828264,0.8740804,199,neutral
16,sys_t25,content,ewma,8,0.84067994,0.8156406,0.86546576,199,neutral
16,sys_t25,content,ewma,9,0.8376609,0.81320876,0.8643592,199,neutral
16,sys_t25,content,ewma,10,0.8426035,0.81950486,0.8681511,199,neutral
16,sys_t25,content,ewma,11,0.8496581,0.8243034,0.87384844,199,neutral
16,sys_t25,content,ewma,12,0.8524906,0.8283218,0.87491304,199,neutral
16,sys_t25,content,ewma,13,0.85472625,0.83075726,0.87995553,199,neutral
16,sys_t25,content,ewma,14,0.85753787,0.8332886,0.88377655,199,neutral
16,sys_t25,content,ewma,15,0.85930175,0.83703,0.8848774,199,neutral
16,sys_t25,content,ewma,16,0.86388034,0.84153414,0.88881624,199,neutral
16,sys_t25,content,ewma,17,0.8628589,0.84030974,0.8879774,199,neutral
16,sys_t25,content,ewma,18,0.86539936,0.84271854,0.8893446,199,neutral
16,sys_t25,content,ewma,19,0.868397,0.84820455,0.89039034,199,neutral
16,sys_t25,content,ewma,20,0.87242717,0.8526144,0.89438665,199,neutral
16,sys_t25,content,ewma,21,0.8784192,0.8583941,0.89976984,199,neutral
16,sys_t25,content,ewma,22,0.87512827,0.8542033,0.89893067,199,neutral
16,sys_t25,content,ewma,23,0.87785316,0.8582744,0.90249866,199,neutral
16,sys_t25,content,ewma,24,0.8769774,0.8535005,0.9011027,199,neutral
16,sys_t25,content,ewma,25,0.8769774,0.8535005,0.9011027,199,neutral
16,sys_t25,content,ewma,26,0.8769774,0.8535005,0.9011027,199,neutral
16,sys_t25,content,ewma,27,0.8769774,0.8535005,0.9011027,199,neutral
16,sys_t25,content,ewma,28,0.86418384,0.8448843,0.88363695,199,neutral
16,sys_t25,content,ewma,29,0.78138876,0.7600871,0.79945946,199,neutral
16,sys_t25,content,ewma,30,0.739136,0.7161617,0.75961,199,neutral
16,sys_t25,content,ewma,31,0.5793378,0.5588368,0.59608465,199,neutral
16,sys_t25,content,ewma,32,0.52031577,0.5001914,0.5399499,199,neutral
16,sys_t25,content,ewma,33,0.5075677,0.48404267,0.531286,199,neutral
16,sys_t25,content,ewma,34,0.41630408,0.3940518,0.43763578,199,neutral
16,sys_t25,content,ewma,35,0.39742503,0.37235236,0.42049235,199,neutral
16,sys_t25,content,ewma,36,0.31114766,0.2894947,0.32920456,199,neutral
16,sys_t25,content,ewma,37,0.26558617,0.24447724,0.28413564,199,neutral
16,sys_t25,content,ewma,38,0.3424144,0.31729478,0.36687338,199,neutral
16,sys_t25,content,ewma,39,0.39195228,0.36827847,0.41574973,199,neutral
16,sys_t25,content,ewma,40,0.29643884,0.27747995,0.31515318,199,neutral
16,sys_t25,content,ewma,41,0.37907797,0.3574569,0.4000131,199,neutral
16,sys_t25,content,ewma,42,0.2846179,0.26829824,0.30030432,199,neutral
16,sys_t25,content,ewma,43,0.21347286,0.2012311,0.22523667,199,neutral
16,sys_t25,content,ewma,44,0.2652498,0.24887967,0.28157318,199,neutral
16,sys_t25,content,ewma,45,0.2567863,0.23872308,0.27332044,199,neutral
16,sys_t25,content,ewma,46,0.28872398,0.27003366,0.307293,199,neutral
16,sys_t25,content,ewma,47,0.21675935,0.2027403,0.23065928,199,neutral
16,sys_t25,content,ewma,48,0.23442997,0.21455804,0.25157657,199,neutral
16,sys_t25,content,ewma,49,0.19307974,0.17868009,0.20624982,199,neutral
16,sys_t25,content,ewma,50,0.14481436,0.1340133,0.15469226,199,neutral
16,sys_t25,content,ewma,51,0.108616784,0.10051299,0.116025485,199,neutral
16,sys_t25,content,ewma,52,0.081522524,0.07543418,0.08708753,199,neutral
16,sys_t25,content,ewma,53,0.06670463,0.061184723,0.073016495,199,neutral
16,sys_t25,content,ewma,54,0.10099037,0.08961771,0.11346439,199,neutral
16,sys_t25,content,ewma,55,0.119197346,0.105780534,0.13340124,199,neutral
16,sys_t25,content,ewma,56,0.08959221,0.07951846,0.100309074,199,neutral
16,sys_t25,content,ewma,57,0.0736987,0.06506773,0.08220338,199,neutral
16,sys_t25,content,ewma,58,0.05528796,0.048815098,0.061665177,199,neutral
16,sys_t25,content,ewma,59,0.08567803,0.07535701,0.09754376,199,neutral
16,sys_t25,content,ewma,60,0.06435087,0.05659619,0.073256634,199,neutral
16,sys_t25,content,ewma,61,0.048730437,0.0428642,0.055196866,199,neutral
16,sys_t25,content,ewma,62,0.03657274,0.032171555,0.041427217,199,neutral
16,sys_t25,content,ewma,63,0.027572956,0.024237681,0.031259246,199,neutral
16,sys_t25,content,ewma,64,0.12836266,0.12000043,0.13823283,199,neutral
16,sys_t25,content,ewma,65,0.09702218,0.09027706,0.10455071,199,neutral
16,sys_t25,content,ewma,66,0.074426614,0.06919216,0.08023704,199,neutral
16,sys_t25,content,ewma,67,0.05993134,0.055293724,0.06543666,199,neutral
16,sys_t25,content,ewma,68,0.045014217,0.041543934,0.049158894,199,neutral
16,sys_t25,content,ewma,69,0.033821605,0.03121146,0.036934003,199,neutral
16,sys_t25,content,ewma,70,0.026037395,0.024068788,0.0284274,199,neutral
16,sys_t25,content,ewma,71,0.038993526,0.03651125,0.041636206,199,neutral
16,sys_t25,content,ewma,72,0.03901872,0.03627837,0.04193705,199,neutral
16,sys_t25,content,ewma,73,0.039487343,0.036546227,0.042070013,199,neutral
16,sys_t25,content,ewma,74,0.04152556,0.035957493,0.046968218,199,neutral
16,sys_t25,content,ewma,75,0.066272,0.060358226,0.071775466,199,neutral
16,sys_t25,content,ewma,76,0.07552012,0.069804616,0.081584975,199,neutral
16,sys_t25,content,ewma,77,0.061484057,0.056604847,0.06644108,199,neutral
16,sys_t25,content,ewma,78,0.048701517,0.044858325,0.052890353,199,neutral
16,sys_t25,content,ewma,79,0.045277447,0.040557656,0.049463153,199,neutral
16,sys_t25,content,ewma,80,0.036824122,0.033032037,0.04006146,199,neutral
16,sys_t25,content,ewma,81,0.06823758,0.05874222,0.07743853,199,neutral
16,sys_t25,content,ewma,82,0.09930117,0.08847589,0.10991883,199,neutral
16,sys_t25,content,ewma,83,0.089367025,0.0807258,0.09792072,199,neutral
16,sys_t25,content,ewma,84,0.06827495,0.061709978,0.07474913,199,neutral
16,sys_t25,content,ewma,85,0.06827495,0.061709978,0.07474913,199,neutral
16,sys_t25,content,ewma,86,0.173729,0.1599349,0.18871953,199,neutral
16,sys_t25,content,ewma,87,0.19158757,0.17587101,0.21005906,199,neutral
16,sys_t25,content,ewma,88,0.18854012,0.1720079,0.2091496,199,neutral
16,sys_t25,content,ewma,89,0.18818384,0.1700149,0.2072785,199,neutral
16,sys_t25,content,ewma,90,0.17648104,0.15922472,0.19822307,199,neutral
16,sys_t25,content,ewma,91,0.17349605,0.15358825,0.19796205,199,neutral
16,sys_t25,content,ewma,92,0.16981187,0.14801338,0.19620283,199,neutral
16,sys_t25,content,ewma,93,0.16661626,0.14611717,0.18978406,199,neutral
16,sys_t25,content,ewma,94,0.16006038,0.13803595,0.18473922,199,neutral
16,sys_t25,content,ewma,95,0.15563034,0.13416822,0.18194342,199,neutral
16,sys_t25,content,ewma,96,0.15368219,0.13349637,0.17985101,199,neutral
16,sys_t25,content,ewma,97,0.14992452,0.12846214,0.17523791,199,neutral
16,sys_t25,content,ewma,98,0.14475997,0.12361668,0.16721517,199,neutral
16,sys_t25,content,ewma,99,0.13689609,0.11575391,0.15814838,198,neutral
16,sys_t25,content,ewma,100,0.13337272,0.112622395,0.15471707,198,neutral
16,sys_t25,content,ewma,101,0.12805381,0.106816776,0.15135208,198,neutral
16,sys_t25,content,ewma,102,0.12617205,0.106649764,0.1480577,198,neutral
16,sys_t25,content,ewma,103,0.11884894,0.10134708,0.14129806,198,neutral
16,sys_t25,content,ewma,104,0.11907684,0.10124828,0.14287204,197,neutral
16,sys_t25,content,ewma,105,0.1157352,0.09864148,0.13824189,197,neutral
16,sys_t25,content,ewma,106,0.110470146,0.09268974,0.1337568,196,neutral
16,sys_t25,content,ewma,107,0.10691525,0.089698665,0.12947941,196,neutral
16,sys_t25,content,ewma,108,0.10194144,0.08318704,0.12464671,195,neutral
16,sys_t25,content,ewma,109,0.09858719,0.07983288,0.121881366,195,neutral
16,sys_t25,content,ewma,110,0.09671509,0.07886383,0.12040706,195,neutral
16,sys_t25,content,ewma,111,0.09624113,0.07842588,0.11959809,194,neutral
16,sys_t25,content,ewma,112,0.09248073,0.07470206,0.113508694,194,neutral
16,sys_t25,content,ewma,113,0.08721245,0.068131745,0.109602615,194,neutral
16,sys_t25,content,ewma,114,0.085662246,0.06780181,0.107639834,193,neutral
16,sys_t25,content,ewma,115,0.087204516,0.06834352,0.110694036,193,neutral
16,sys_t25,content,ewma,116,0.08666795,0.06772106,0.10892221,193,neutral
16,sys_t25,content,ewma,117,0.080871835,0.06265041,0.10336709,193,neutral
16,sys_t25,content,ewma,118,0.07915392,0.061847936,0.100652486,193,neutral
16,sys_t25,content,ewma,119,0.08430344,0.066459894,0.107624106,193,neutral
16,sys_t25,content,ewma,120,0.08504436,0.066810235,0.10715927,192,neutral
16,sys_t25,content,ewma,121,0.089488454,0.07175399,0.11684768,192,neutral
16,sys_t25,content,ewma,122,0.08810102,0.06911181,0.11428425,192,neutral
16,sys_t25,content,ewma,123,0.08694149,0.06741187,0.108470306,191,neutral
16,sys_t25,content,ewma,124,0.085655086,0.06611932,0.107777536,191,neutral
16,sys_t25,content,ewma,125,0.081119165,0.06359509,0.102959566,191,neutral
16,sys_t25,content,ewma,126,0.07937714,0.063005246,0.10081289,191,neutral
16,sys_t25,content,ewma,127,0.07934602,0.06387918,0.09967192,191,neutral
16,sys_t25,content,ewma,128,0.074928515,0.0597561,0.09635951,190,neutral
16,sys_t25,content,ewma,129,0.077172145,0.061360538,0.09904931,189,neutral
16,sys_t25,content,ewma,130,0.076985195,0.06076615,0.09836035,189,neutral
16,sys_t25,content,ewma,131,0.07226704,0.056856196,0.0932292,189,neutral
16,sys_t25,content,ewma,132,0.068091914,0.055333927,0.08873153,189,neutral
16,sys_t25,content,ewma,133,0.06583759,0.053124163,0.08508135,189,neutral
16,sys_t25,content,ewma,134,0.06800745,0.053389207,0.08813433,189,neutral
16,sys_t25,content,ewma,135,0.0667609,0.051895853,0.08590941,189,neutral
16,sys_t25,content,ewma,136,0.062449083,0.04768079,0.07919896,189,neutral
16,sys_t25,content,ewma,137,0.06375273,0.04977711,0.08360107,189,neutral
16,sys_t25,content,ewma,138,0.061495595,0.046967555,0.07841122,189,neutral
16,sys_t25,content,ewma,139,0.057294533,0.0442544,0.072624534,189,neutral
16,sys_t25,content,ewma,140,0.055759814,0.044394672,0.07038379,188,neutral
16,sys_t25,content,ewma,141,0.05278778,0.042707276,0.06640309,188,neutral
16,sys_t25,content,ewma,142,0.052282855,0.0416941,0.06759848,188,neutral
16,sys_t25,content,ewma,143,0.049363416,0.040196564,0.063887365,188,neutral
16,sys_t25,content,ewma,144,0.049222372,0.03968008,0.06414096,188,neutral
16,sys_t25,content,ewma,145,0.04715042,0.03841008,0.05984576,188,neutral
16,sys_t25,content,ewma,146,0.047901746,0.038602814,0.05908921,188,neutral
16,sys_t25,content,ewma,147,0.045788124,0.036760528,0.057624366,188,neutral
16,sys_t25,content,ewma,148,0.044126496,0.035605192,0.055190306,188,neutral
16,sys_t25,content,ewma,149,0.043519694,0.035123862,0.057093207,188,neutral
16,sys_t25,content,ewma,150,0.041042652,0.032595776,0.054842364,188,neutral
16,sys_t25,content,ewma,151,0.037954867,0.03054815,0.050307956,188,neutral
16,sys_t25,content,ewma,152,0.036577947,0.029356046,0.047183104,188,neutral
16,sys_t25,content,ewma,153,0.033971153,0.027449872,0.042653225,187,neutral
16,sys_t25,content,ewma,154,0.03570257,0.028627655,0.045083813,187,neutral
16,sys_t25,content,ewma,155,0.039655,0.031521946,0.050109956,187,neutral
16,sys_t25,content,ewma,156,0.039845817,0.030766733,0.050568968,186,neutral
16,sys_t25,content,ewma,157,0.038321856,0.030558895,0.047862932,186,neutral
16,sys_t25,content,ewma,158,0.03798762,0.03020969,0.047220938,186,neutral
16,sys_t25,content,ewma,159,0.041386932,0.034152284,0.05138677,184,neutral
16,sys_t25,content,ewma,160,0.039893106,0.032842167,0.050819848,184,neutral
16,sys_t25,content,ewma,161,0.040429417,0.03289153,0.052128285,184,neutral
16,sys_t25,content,ewma,162,0.039259326,0.031624977,0.049901962,184,neutral
16,sys_t25,content,ewma,163,0.038369987,0.030612877,0.048010293,184,neutral
16,sys_t25,content,ewma,164,0.036506746,0.02862427,0.04755243,183,neutral
16,sys_t25,content,ewma,165,0.036917154,0.02942685,0.04844733,183,neutral
16,sys_t25,content,ewma,166,0.03711507,0.029422153,0.04708936,183,neutral
16,sys_t25,content,ewma,167,0.03673305,0.02974584,0.04665095,183,neutral
16,sys_t25,content,ewma,168,0.034565073,0.027840352,0.042990513,183,neutral
16,sys_t25,content,ewma,169,0.03554525,0.027227793,0.045600057,183,neutral
16,sys_t25,content,ewma,170,0.034446415,0.025384048,0.04394811,183,neutral
16,sys_t25,content,ewma,171,0.034890912,0.026104957,0.04558268,183,neutral
16,sys_t25,content,ewma,172,0.038588166,0.028053218,0.051507056,182,neutral
16,sys_t25,content,ewma,173,0.037784725,0.028231496,0.05065932,182,neutral
16,sys_t25,content,ewma,174,0.036304403,0.027004791,0.04864774,182,neutral
16,sys_t25,content,ewma,175,0.034692865,0.02697557,0.04577417,182,neutral
16,sys_t25,content,ewma,176,0.03682086,0.028325807,0.047371704,181,neutral
16,sys_t25,content,ewma,177,0.0397985,0.030879203,0.05076089,181,neutral
16,sys_t25,content,ewma,178,0.037373107,0.029123226,0.046732534,181,neutral
16,sys_t25,content,ewma,179,0.03676153,0.028554289,0.04666528,181,neutral
16,sys_t25,content,ewma,180,0.037552606,0.029207429,0.049974535,180,neutral
16,sys_t25,content,ewma,181,0.041746125,0.031857215,0.055927157,180,neutral
16,sys_t25,content,ewma,182,0.03882269,0.030229356,0.050595745,178,neutral
16,sys_t25,content,ewma,183,0.03660811,0.028486216,0.0475703,178,neutral
16,sys_t25,content,ewma,184,0.033985656,0.027194738,0.04534257,178,neutral
16,sys_t25,content,ewma,185,0.032817427,0.026636526,0.041971616,178,neutral
16,sys_t25,content,ewma,186,0.032266006,0.02566125,0.04231006,176,neutral
16,sys_t25,content,ewma,187,0.032716937,0.025830338,0.0425469,175,neutral
16,sys_t25,content,ewma,188,0.033241086,0.025415761,0.045077678,175,neutral
16,sys_t25,content,ewma,189,0.03235574,0.026018132,0.04170724,175,neutral
16,sys_t25,content,ewma,190,0.034398332,0.026212832,0.045167383,175,neutral
16,sys_t25,content,ewma,191,0.035032965,0.026329834,0.045942824,175,neutral
16,sys_t25,content,ewma,192,0.035197657,0.026870966,0.04655643,174,neutral
16,sys_t25,content,ewma,193,0.0355593,0.026701905,0.04588121,174,neutral
16,sys_t25,content,ewma,194,0.035758935,0.026549535,0.04662913,173,neutral
16,sys_t25,content,ewma,195,0.036963712,0.02646882,0.048347816,173,neutral
16,sys_t25,content,ewma,196,0.03660812,0.026782813,0.04860188,173,neutral
16,sys_t25,content,ewma,197,0.03683218,0.027798261,0.048995875,173,neutral
16,sys_t25,content,ewma,198,0.037640978,0.028972503,0.0479039,173,neutral
16,sys_t25,content,ewma,199,0.039015997,0.030765397,0.05006438,173,neutral
16,sys_t25,content,ewma,200,0.038085956,0.029936176,0.04920819,172,neutral
16,sys_t25,content,ewma,201,0.036942642,0.027790079,0.047247678,171,neutral
16,sys_t25,content,ewma,202,0.034998734,0.026174279,0.045058753,171,neutral
16,sys_t25,content,ewma,203,0.03258453,0.024749275,0.042525847,171,neutral
16,sys_t25,content,ewma,204,0.031416897,0.024292078,0.04015674,171,neutral
16,sys_t25,content,ewma,205,0.03609147,0.028258804,0.046912476,171,neutral
16,sys_t25,content,ewma,206,0.03459209,0.025696388,0.045060497,171,neutral
16,sys_t25,content,ewma,207,0.035892356,0.026673,0.045879208,170,neutral
16,sys_t25,content,ewma,208,0.034043986,0.024954028,0.04509268,170,neutral
16,sys_t25,content,ewma,209,0.036843188,0.026573911,0.04787506,170,neutral
16,sys_t25,content,ewma,210,0.03794825,0.027632495,0.050433345,170,neutral
16,sys_t25,content,ewma,211,0.03918621,0.028278181,0.05209397,169,neutral
16,sys_t25,content,ewma,212,0.040207762,0.030130627,0.05466763,169,neutral
16,sys_t25,content,ewma,213,0.039139885,0.028731534,0.05341912,169,neutral
16,sys_t25,content,ewma,214,0.03930529,0.027023721,0.054161567,169,neutral
16,sys_t25,content,ewma,215,0.038965754,0.026699614,0.053139936,169,neutral
16,sys_t25,content,ewma,216,0.036376093,0.026536645,0.047627166,169,neutral
16,sys_t25,content,ewma,217,0.036425717,0.026388709,0.048143853,169,neutral
16,sys_t25,content,ewma,218,0.03569363,0.026344694,0.04593687,169,neutral
16,sys_t25,content,ewma,219,0.036096625,0.026639763,0.046928484,169,neutral
16,sys_t25,content,ewma,220,0.03666466,0.027228532,0.046936184,168,neutral
16,sys_t25,content,ewma,221,0.0354438,0.026836755,0.046087086,168,neutral
16,sys_t25,content,ewma,222,0.034558132,0.02669028,0.0444813,167,neutral
16,sys_t25,content,ewma,223,0.034605425,0.026961666,0.045364376,167,neutral
16,sys_t25,content,ewma,224,0.033170775,0.026159942,0.043640062,167,neutral
16,sys_t25,content,ewma,225,0.031144783,0.023544341,0.03982196,166,neutral
16,sys_t25,content,ewma,226,0.029607099,0.02293753,0.038065623,165,neutral
16,sys_t25,content,ewma,227,0.029659105,0.022357984,0.03658106,164,neutral
16,sys_t25,content,ewma,228,0.0284083,0.021119488,0.03471341,164,neutral
16,sys_t25,content,ewma,229,0.029737614,0.022604404,0.036853492,164,neutral
16,sys_t25,content,ewma,230,0.028358517,0.020978268,0.03578763,164,neutral
16,sys_t25,content,ewma,231,0.028448293,0.020927403,0.036183722,164,neutral
16,sys_t25,content,ewma,232,0.029590217,0.020035818,0.039367273,163,neutral
16,sys_t25,content,ewma,233,0.031518374,0.022921322,0.040115412,163,neutral
16,sys_t25,content,ewma,234,0.03414296,0.025786927,0.042940762,163,neutral
16,sys_t25,content,ewma,235,0.03546028,0.026747841,0.045417577,163,neutral
16,sys_t25,content,ewma,236,0.036976583,0.028545072,0.047296837,162,neutral
16,sys_t25,content,ewma,237,0.038712002,0.029243061,0.05047553,162,neutral
16,sys_t25,content,ewma,238,0.03667066,0.02692002,0.048252005,162,neutral
16,sys_t25,content,ewma,239,0.04055369,0.031268597,0.05347989,162,neutral
16,sys_t25,content,ewma,240,0.042740922,0.031832207,0.055139046,162,neutral
16,sys_t25,content,ewma,241,0.04229627,0.03246201,0.053881194,162,neutral
16,sys_t25,content,ewma,242,0.04127716,0.029556291,0.056235533,162,neutral
16,sys_t25,content,ewma,243,0.043166954,0.030154932,0.059220567,162,neutral
16,sys_t25,content,ewma,244,0.04269217,0.031572122,0.0566984,162,neutral
16,sys_t25,content,ewma,245,0.04309736,0.03151344,0.05679277,162,neutral
16,sys_t25,content,ewma,246,0.044093046,0.03338395,0.056687914,160,neutral
16,sys_t25,content,ewma,247,0.043432407,0.03236387,0.05557085,160,neutral
16,sys_t25,content,ewma,248,0.04297619,0.031544127,0.05522799,160,neutral
16,sys_t25,content,ewma,249,0.041289926,0.031339172,0.0524594,160,neutral
16,sys_t50,all,raw,0,0.11656198,0.11655393,0.116568014,194,neutral
16,sys_t50,all,raw,1,0.9977308,0.99612254,0.99885863,194,neutral
16,sys_t50,all,raw,2,0.9213774,0.89741,0.94366235,194,neutral
16,sys_t50,all,raw,3,0.87032115,0.83465993,0.89777255,194,neutral
16,sys_t50,all,raw,4,0.8531564,0.81617033,0.88665676,194,neutral
16,sys_t50,all,raw,5,0.821598,0.7806993,0.85835296,194,neutral
16,sys_t50,all,raw,6,0.8228855,0.7851217,0.861814,194,neutral
16,sys_t50,all,raw,7,0.8345571,0.79715824,0.86683,194,neutral
16,sys_t50,all,raw,8,0.81743073,0.7805608,0.8560736,194,neutral
16,sys_t50,all,raw,9,0.8263138,0.78625053,0.8628772,194,neutral
16,sys_t50,all,raw,10,0.85576534,0.8215974,0.8871539,194,neutral
16,sys_t50,all,raw,11,0.86644495,0.8350202,0.8916289,194,neutral
16,sys_t50,all,raw,12,0.85784364,0.82394904,0.8877698,194,neutral
16,sys_t50,all,raw,13,0.8595408,0.82526773,0.8907124,194,neutral
16,sys_t50,all,raw,14,0.8673298,0.82819945,0.9022387,194,neutral
16,sys_t50,all,raw,15,0.86657935,0.83265746,0.8954182,194,neutral
16,sys_t50,all,raw,16,0.8776653,0.8475573,0.90520185,194,neutral
16,sys_t50,all,raw,17,0.86378163,0.8229184,0.8959226,194,neutral
16,sys_t50,all,raw,18,0.8785566,0.8424344,0.9085752,194,neutral
16,sys_t50,all,raw,19,0.8810638,0.8490622,0.91139233,194,neutral
16,sys_t50,all,raw,20,0.8878905,0.85999495,0.91241616,194,neutral
16,sys_t50,all,raw,21,0.894686,0.8646,0.91816443,194,neutral
16,sys_t50,all,raw,22,0.8623098,0.8275069,0.89183086,194,neutral
16,sys_t50,all,raw,23,0.8880046,0.85775083,0.9160705,194,neutral
16,sys_t50,all,raw,24,0.8761161,0.85187286,0.9008645,194,neutral
16,sys_t50,all,raw,25,0.87249875,0.8380691,0.9019117,194,neutral
16,sys_t50,all,raw,26,0.8795862,0.8461614,0.91491944,194,neutral
16,sys_t50,all,raw,27,0.8894205,0.8595845,0.915871,194,neutral
16,sys_t50,all,raw,28,0.8799438,0.8449556,0.9125913,194,neutral
16,sys_t50,all,raw,29,0.89535046,0.86560875,0.92150265,194,neutral
16,sys_t50,all,raw,30,0.89619327,0.8610218,0.92486024,194,neutral
16,sys_t50,all,raw,31,0.90018296,0.87090045,0.9246967,194,neutral
16,sys_t50,all,raw,32,0.89822465,0.86720794,0.9209101,194,neutral
16,sys_t50,all,raw,33,0.9067033,0.8794403,0.93224967,194,neutral
16,sys_t50,all,raw,34,0.8874147,0.85634834,0.9168887,194,neutral
16,sys_t50,all,raw,35,0.89262956,0.8592801,0.92252517,194,neutral
16,sys_t50,all,raw,36,0.8820671,0.85403174,0.91186863,194,neutral
16,sys_t50,all,raw,37,0.9038302,0.87752295,0.9285352,194,neutral
16,sys_t50,all,raw,38,0.881266,0.8491618,0.90974486,194,neutral
16,sys_t50,all,raw,39,0.8831709,0.85539144,0.9079352,194,neutral
16,sys_t50,all,raw,40,0.89538676,0.86118656,0.92133176,194,neutral
16,sys_t50,all,raw,41,0.88736826,0.8565373,0.91331315,194,neutral
16,sys_t50,all,raw,42,0.9014733,0.87634563,0.9282709,194,neutral
16,sys_t50,all,raw,43,0.8616833,0.8318698,0.8954901,194,neutral
16,sys_t50,all,raw,44,0.87355894,0.8433014,0.9039302,194,neutral
16,sys_t50,all,raw,45,0.88976574,0.8634701,0.916063,194,neutral
16,sys_t50,all,raw,46,0.8791591,0.85629386,0.9050429,194,neutral
16,sys_t50,all,raw,47,0.90212536,0.87760216,0.92293817,194,neutral
16,sys_t50,all,raw,48,0.8933317,0.86349577,0.92084765,194,neutral
16,sys_t50,all,raw,49,0.9075404,0.8856218,0.93420416,194,neutral
16,sys_t50,all,raw,50,0.99505323,0.9861694,0.9991335,194,neutral
16,sys_t50,all,raw,51,0.98473674,0.97264194,0.99431205,194,neutral
16,sys_t50,all,raw,52,0.9842294,0.97299427,0.9918087,194,neutral
16,sys_t50,all,raw,53,0.7646276,0.7187769,0.81047183,194,neutral
16,sys_t50,all,raw,54,0.3874763,0.34682018,0.4361221,194,neutral
16,sys_t50,all,raw,55,0.4557709,0.40432724,0.5012711,194,neutral
16,sys_t50,all,raw,56,0.03332761,0.024397971,0.046465725,194,neutral
